dataset,reported_organ,tool,modality,as,pct_hra_ct_overlap
http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.85714285714285714286
http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.85714285714285714286
http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.85714285714285714286
http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.85714285714285714286
http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.85714285714285714286
http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.85714285714285714286
http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.85714285714285714286
http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.85714285714285714286
http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.85714285714285714286
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.95
http://purl.org/ccf/1.5/8ddd44c4-c431-4eaf-82f1-05c62c7b6d95,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.95
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.88235294117647058824
http://purl.org/ccf/1.5/8e1640fb-1eb1-4bfc-a6b4-840b4772543b,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.88235294117647058824
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.org/sig/ont/fma/fma14928,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002097,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.org/sig/ont/fma/fma14929,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.org/sig/ont/fma/fma14966,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.2
http://purl.org/ccf/1.5/8e476601-a5e6-4d15-86a4-e6d3da9abb7e,,spatial,spatial,http://purl.org/sig/ont/fma/fma14930,0.2
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.73333333333333333333
http://purl.org/ccf/1.5/8e8d9121-3a47-4c89-9e63-aec6659075d2,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.73333333333333333333
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.81818181818181818182
http://purl.org/ccf/1.5/8eea8795-2c2f-4811-bf19-ceff62be1128,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.81818181818181818182
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002189,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001228,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.89583333333333333333
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001223,0.89583333333333333333
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,1
http://purl.org/ccf/1.5/9087b9fe-ec1b-4d99-8be3-c9be48e15547,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,1
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.73333333333333333333
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.73333333333333333333
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.73333333333333333333
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.73333333333333333333
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.73333333333333333333
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.73333333333333333333
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.73333333333333333333
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.73333333333333333333
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.73333333333333333333
http://purl.org/ccf/1.5/91009a1d-ddea-4489-af88-3e32ca47cde7,,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.73333333333333333333
