organId,organ,sex,modality,as1_label,as2_label,cosine_sim,as1_dataset_count,as2_dataset_count
UBERON:0000059,large intestine,Male,spatial,ascending colon,sigmoid colon,0.9837198418641342,18,19
UBERON:0000059,large intestine,Female,spatial,caecum,sigmoid colon,0.7778282876292474,5,19
UBERON:0000059,large intestine,Female,sc_bulk,caecum,sigmoid colon,0.8317837477905832,5,19
UBERON:0000059,large intestine,Male,sc_bulk,transverse colon,sigmoid colon,0.8986532501364413,17,19
UBERON:0004538,left kidney,Male,sc_bulk,renal column,kidney capsule,0.15539363607857437,23,9
UBERON:0004538,left kidney,Female,sc_bulk,renal column,kidney capsule,0.7056431155365013,23,9
UBERON:0004539,right kidney,Female,sc_bulk,renal column,kidney capsule,0.7056431155365013,23,9
UBERON:0004539,right kidney,Male,sc_bulk,renal column,kidney capsule,0.15539363607857437,23,9
UBERON:0001004,respiratory system,Male,sc_bulk,Left apical bronchopulmonary segment,Superior lingular bronchus,0.46997395320984128,11,2
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral segmental bronchus,Superior lingular bronchus,0.42023034844925719778,9,2
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Superior lingular bronchus,0.50874326990846747,18,2
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Superior lingular bronchus,0.49541077163085825667,50,2
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Superior lingular bronchus,0.52312888248979959222,31,2
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior segmental bronchus,Superior lingular bronchus,0.42574281333675844133,7,2
UBERON:0001004,respiratory system,Male,sc_bulk,Left posterior bronchopulmonary segment,Superior lingular bronchus,0.50356784230431765778,8,2
UBERON:0000059,large intestine,Female,spatial,ascending colon,descending colon,0.922481222625644,18,19
UBERON:0000059,large intestine,Male,spatial,ascending colon,descending colon,0.9906216712240895,18,19
UBERON:0000059,large intestine,Female,sc_bulk,caecum,descending colon,0.8514739404347826,5,19
UBERON:0000059,large intestine,Female,spatial,caecum,descending colon,0.9224812226256441,5,19
UBERON:0000059,large intestine,Female,sc_bulk,transverse colon,descending colon,0.5720808137089485,17,19
UBERON:0000059,large intestine,Female,spatial,transverse colon,descending colon,0.7094714167030884,17,19
UBERON:0000059,large intestine,Male,spatial,transverse colon,descending colon,0.9675243919754691,17,19
UBERON:0000059,large intestine,Male,sc_bulk,transverse colon,descending colon,0.9822948817727747,17,19
UBERON:0004539,right kidney,Male,sc_bulk,renal papilla,renal column,0.13387130985297216,6,23
UBERON:0004538,left kidney,Male,sc_bulk,renal papilla,renal column,0.13387130985297216,6,23
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Right superior segmental bronchus,0.50300935611158996333,18,2
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Right superior segmental bronchus,0.44782314485219954467,50,2
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Right superior segmental bronchus,0.47826612872367973289,31,2
UBERON:0001004,respiratory system,Male,sc_bulk,Left posterior bronchopulmonary segment,Right superior segmental bronchus,0.49778409121855155944,8,2
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Left anterior bronchopulmonary segment,0.45348886045074886922,3,13
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Left anterior bronchopulmonary segment,0.43567408357777584333,13,13
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left anterior bronchopulmonary segment,0.46671607367196369933,18,13
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left anterior bronchopulmonary segment,0.46599632098547656333,50,13
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Left anterior bronchopulmonary segment,0.476436361014936124,31,13
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral segmental bronchus,Left apical segmental bronchus,0.38968940515182132667,9,9
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left apical segmental bronchus,0.50058605011604260556,18,9
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left apical segmental bronchus,0.44041818031795416289,50,9
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Left apical segmental bronchus,0.47408026309802496,31,9
UBERON:0001004,respiratory system,Male,sc_bulk,Right superior segmental bronchus,Left apical segmental bronchus,0.46067608069996230444,2,9
UBERON:0001004,respiratory system,Male,sc_bulk,Left posterior bronchopulmonary segment,Left apical segmental bronchus,0.49742945521701486,8,9
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Medial bronchopulmonary segment,0.43001131415392797278,3,50
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Medial bronchopulmonary segment,0.44863392351346041556,2,50
