spatial_entity,slice_count
http://purl.org/ccf/1.5/53a6bbda-8263-419d-96e8-ba4561899d87,1
http://purl.org/ccf/1.5/fe276ee5-752a-456e-bb25-4e5da071c6ed,1
http://purl.org/ccf/1.5/3baf4809-eff0-4a0e-8ccb-0d7e6d83f371,1
http://purl.org/ccf/1.5/3c6f0725-dbe0-4245-82c4-1f11f2b72ba0,1
http://purl.org/ccf/1.5/006cb235-3d41-4998-8866-0737924068b0,1
http://purl.org/ccf/1.5/024a5ed6-d29d-463f-9434-56b307a0c185,1
http://purl.org/ccf/1.5/06c77179-9e3a-4a07-acd0-35582f19814d,1
http://purl.org/ccf/1.5/09cf8e42-987e-4401-a6fc-a98f77e8baf2,1
http://purl.org/ccf/1.5/0b06bb5e-8a6f-4625-8ea2-6010ae4b572a,1
http://purl.org/ccf/1.5/0bd3f56b-f6b8-4b2a-8ed2-b46a875a5ce5,1
http://purl.org/ccf/1.5/0daf32c9-c1fe-423d-8ea4-12a2ce26ec46,1
http://purl.org/ccf/1.5/1145456c-a7fc-49b0-87ce-c91037ad66e9,1
http://purl.org/ccf/1.5/11feab50-94f5-4579-b715-fe37549f6b3d,1
http://purl.org/ccf/1.5/1328fda8-0798-49df-99cd-e072f7a3ba94,1
http://purl.org/ccf/1.5/15f18e96-7ae3-48a8-b80e-c0f645b08858,1
http://purl.org/ccf/1.5/170c16c9-b5c4-4466-a270-a6968ef51e7a,1
http://purl.org/ccf/1.5/17e2d1d5-fef4-4bed-8884-13a8c5f6e55d,1
http://purl.org/ccf/1.5/1cbd9283-2d58-4a2d-88fe-effb18c3f14f,1
http://purl.org/ccf/1.5/1da34ba2-6e68-41e5-a8ea-b328c38e395a,1
http://purl.org/ccf/1.5/1f7a84dd-3479-4c54-916d-411c62632c2f,1
http://purl.org/ccf/1.5/213dd177-4b3d-4537-b228-0e479e44b9fb,1
http://purl.org/ccf/1.5/21ad09b1-a336-4cfe-b06b-049715042cfb,1
http://purl.org/ccf/1.5/2268b2e8-e103-4384-a746-5242b60a4f14,1
http://purl.org/ccf/1.5/2320d438-9948-4538-8dd3-517490a92152,1
http://purl.org/ccf/1.5/23478545-ad10-4215-a9aa-3f09cab0e288,1
http://purl.org/ccf/1.5/246cf4d2-6f9d-4f7f-9499-6f34e3e643e2,1
http://purl.org/ccf/1.5/269f53a9-bf8a-453b-ac4e-d233906a9d25,1
