modality,tool,cell_label,cell_id,cell_count,is_mapped,level_1_cell_id,level_1_cell_label,level_2_cell_id,level_2_cell_label
sc_transcriptomics,celltypist,macrophage,http://purl.obolibrary.org/obo/CL_0000235,1888,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,capillary endothelial cell,http://purl.obolibrary.org/obo/CL_0002144,1815,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,B cell,http://purl.obolibrary.org/obo/CL_0000236,1751,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000236,B cell
sc_transcriptomics,celltypist,"effector memory CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000913,1746,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,monocyte,http://purl.obolibrary.org/obo/CL_0000576,1729,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,celltypist,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,1667,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,CD141-positive myeloid dendritic cell,http://purl.obolibrary.org/obo/CL_0002394,1636,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,celltypist,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,1526,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000784,1504,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,celltypist,smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000192,1502,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,celltypist,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,1423,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,CD4-positive helper T cell,http://purl.obolibrary.org/obo/CL_0000492,1389,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,myofibroblast cell,http://purl.obolibrary.org/obo/CL_0000186,1330,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,celltypist,mature NK T cell,http://purl.obolibrary.org/obo/CL_0000814,1153,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,lung macrophage,http://purl.obolibrary.org/obo/CL_1001603,1084,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,1054,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,celltypist,fibroblast,http://purl.obolibrary.org/obo/CL_0000057,1042,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,celltypist,lung interstitial macrophage,http://purl.obolibrary.org/obo/CL_4033043,1037,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,pulmonary alveolar type 2 cell,http://purl.obolibrary.org/obo/CL_0002063,1037,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,1033,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,multiciliated epithelial cell,http://purl.obolibrary.org/obo/CL_0005012,1031,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,respiratory basal cell,http://purl.obolibrary.org/obo/CL_0002633,1022,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,celltypist,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,1010,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,pulmonary alveolar type 1 cell,http://purl.obolibrary.org/obo/CL_0002062,1008,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,gamma-delta T cell,http://purl.obolibrary.org/obo/CL_0000798,1000,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,endothelial cell of venule,http://purl.obolibrary.org/obo/CL_1000414,998,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,alveolar adventitial fibroblast,http://purl.obolibrary.org/obo/CL_4028006,982,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,celltypist,club cell,http://purl.obolibrary.org/obo/CL_0000158,967,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,alveolar type 1 fibroblast cell,http://purl.obolibrary.org/obo/CL_4028004,958,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,celltypist,endothelial cell,http://purl.obolibrary.org/obo/CL_0000115,954,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,"dendritic cell, human",http://purl.obolibrary.org/obo/CL_0001056,923,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,celltypist,T-helper 1 cell,http://purl.obolibrary.org/obo/CL_0000545,910,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,pulmonary interstitial fibroblast,http://purl.obolibrary.org/obo/CL_0002241,888,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,celltypist,cycling pulmonary alveolar type 2 cell,http://purl.obolibrary.org/obo/CL_4033080,884,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,pulmonary alveolar epithelial cell,http://purl.obolibrary.org/obo/CL_0000322,877,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,goblet cell,http://purl.obolibrary.org/obo/CL_0000160,866,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,T-helper 17 cell,http://purl.obolibrary.org/obo/CL_0000899,859,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,cycling alveolar macrophage,http://purl.obolibrary.org/obo/CL_4033077,859,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,cycling T cell,http://purl.obolibrary.org/obo/CL_4033069,844,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,T cell,http://purl.obolibrary.org/obo/CL_0000084,841,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,stem cell,http://purl.obolibrary.org/obo/CL_0000034,835,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,celltypist,vascular associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,829,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,celltypist,alveolar capillary type 2 endothelial cell,http://purl.obolibrary.org/obo/CL_4028003,825,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,CCL3-positive alveolar macrophage,http://purl.obolibrary.org/obo/CL_4033041,822,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,nasal mucosa goblet cell,http://purl.obolibrary.org/obo/CL_0002480,817,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,BEST4+ enterocyte,http://purl.obolibrary.org/obo/CL_4030026,807,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,stromal cell,http://purl.obolibrary.org/obo/CL_0000499,789,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,celltypist,regulatory T cell,http://purl.obolibrary.org/obo/CL_0000815,788,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,enterocyte,http://purl.obolibrary.org/obo/CL_0000584,785,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,"CD14-low, CD16-positive monocyte",http://purl.obolibrary.org/obo/CL_0002396,779,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,celltypist,regular ventricular cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002131,775,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,celltypist,cardiac glial cell,http://purl.obolibrary.org/obo/CL_0010020,762,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_transcriptomics,celltypist,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,760,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,"CD16-positive, CD56-dim natural killer cell, human",http://purl.obolibrary.org/obo/CL_0000939,760,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,cycling macrophage,http://purl.obolibrary.org/obo/CL_4033076,754,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,"naive thymus-derived CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000895,751,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,group 3 innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001071,748,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,dendritic cell,http://purl.obolibrary.org/obo/CL_0000451,741,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,celltypist,"CD14-positive, CD16-negative classical monocyte",http://purl.obolibrary.org/obo/CL_0002057,732,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,celltypist,regular atrial cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002129,731,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,celltypist,adipocyte,http://purl.obolibrary.org/obo/CL_0000136,729,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000136,adipocyte
sc_transcriptomics,celltypist,tuft cell,http://purl.obolibrary.org/obo/CL_0002204,725,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,memory B cell,http://purl.obolibrary.org/obo/CL_0000787,723,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000236,B cell
sc_transcriptomics,celltypist,"CD8-positive, alpha-beta memory T cell",http://purl.obolibrary.org/obo/CL_0000909,714,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,naive B cell,http://purl.obolibrary.org/obo/CL_0000788,712,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000236,B cell
sc_transcriptomics,celltypist,"activated CD4-positive, alpha-beta T cell, human",http://purl.obolibrary.org/obo/CL_0001043,712,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,"activated CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000906,710,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,endocardial cell,http://purl.obolibrary.org/obo/CL_0002350,698,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,cycling B cell,http://purl.obolibrary.org/obo/CL_4033068,693,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000236,B cell
sc_transcriptomics,celltypist,"CD16-negative, CD56-bright natural killer cell, human",http://purl.obolibrary.org/obo/CL_0000938,689,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,paneth cell,http://purl.obolibrary.org/obo/CL_0000510,688,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,deuterosomal cell,http://purl.obolibrary.org/obo/CL_4033044,686,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,IgA plasma cell,http://purl.obolibrary.org/obo/CL_0000987,685,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,M cell of gut,http://purl.obolibrary.org/obo/CL_0000682,677,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,cycling plasma cell,http://purl.obolibrary.org/obo/CL_4047003,677,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,"CD8-positive, alpha-beta cytotoxic T cell",http://purl.obolibrary.org/obo/CL_0000794,676,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,colonocyte,http://purl.obolibrary.org/obo/CL_1000347,675,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,metallothionein-positive alveolar macrophage,http://purl.obolibrary.org/obo/CL_4033042,670,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,T follicular helper cell,http://purl.obolibrary.org/obo/CL_0002038,670,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,"activated CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000896,664,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,post-arteriole capillary cell,http://purl.obolibrary.org/obo/CL_4047029,661,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,neuroendocrine cell,http://purl.obolibrary.org/obo/CL_0000165,644,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,celltypist,mesothelial cell of pleura,http://purl.obolibrary.org/obo/CL_1000491,630,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,bronchial goblet cell,http://purl.obolibrary.org/obo/CL_1000312,622,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,tracheobronchial goblet cell,http://purl.obolibrary.org/obo/CL_0019003,617,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,type EC enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0000577,615,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,celltypist,airway submucosal gland collecting duct epithelial cell,http://purl.obolibrary.org/obo/CL_4033023,614,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,inflammatory macrophage,http://purl.obolibrary.org/obo/CL_0000863,611,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,mature alpha-beta T cell,http://purl.obolibrary.org/obo/CL_0000791,608,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,"effector CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0001050,605,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,type L enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002279,598,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,enteroglial cell,http://purl.obolibrary.org/obo/CL_4040002,593,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_transcriptomics,celltypist,migratory enteric neural crest cell,http://purl.obolibrary.org/obo/CL_0002607,579,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,celltypist,IgG plasma cell,http://purl.obolibrary.org/obo/CL_0000985,547,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,mucosal invariant T cell,http://purl.obolibrary.org/obo/CL_0000940,543,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,mesothelial fibroblast,http://purl.obolibrary.org/obo/CL_4023054,534,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,celltypist,type I enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002277,523,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,cycling type EC enteroendocrine cell,http://purl.obolibrary.org/obo/CL_4047004,522,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,celltypist,enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0000164,520,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,ionocyte,http://purl.obolibrary.org/obo/CL_0005006,516,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,common lymphoid progenitor,http://purl.obolibrary.org/obo/CL_0000051,514,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,brush cell of tracheobronchial tree,http://purl.obolibrary.org/obo/CL_0002075,513,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,glial cell,http://purl.obolibrary.org/obo/CL_0000125,501,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_transcriptomics,celltypist,hematopoietic stem cell,http://purl.obolibrary.org/obo/CL_0000037,501,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,celltypist,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,498,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,celltypist,germinal center B cell,http://purl.obolibrary.org/obo/CL_0000844,498,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000236,B cell
sc_transcriptomics,celltypist,fetal artery endothelial cell,http://purl.obolibrary.org/obo/CL_4047006,491,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,T cell zone reticular cell,http://purl.obolibrary.org/obo/CL_0009105,480,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,celltypist,cycling endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_4033079,475,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,pre-venule capillary cell,http://purl.obolibrary.org/obo/CL_4047030,473,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,mucus secreting cell of bronchus submucosal gland,http://purl.obolibrary.org/obo/CL_4033022,473,true,http://purl.obolibrary.org/obo/CL_0000152,exocrine cell,,
sc_transcriptomics,celltypist,serous secreting cell of bronchus submucosal gland,http://purl.obolibrary.org/obo/CL_4033005,462,true,http://purl.obolibrary.org/obo/CL_0000152,exocrine cell,,
sc_transcriptomics,celltypist,precursor B cell,http://purl.obolibrary.org/obo/CL_0000817,459,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000236,B cell
sc_transcriptomics,celltypist,innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001065,457,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,fetal vein endothelial cell,http://purl.obolibrary.org/obo/CL_4047011,457,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,immature pericyte,http://purl.obolibrary.org/obo/CL_4047007,449,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,celltypist,angiogenic pericyte,http://purl.obolibrary.org/obo/CL_4047012,448,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,celltypist,type N enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002280,438,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,cycling glial cell,http://purl.obolibrary.org/obo/CL_4047002,434,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_transcriptomics,celltypist,erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,415,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,celltypist,pro-B cell,http://purl.obolibrary.org/obo/CL_0000826,415,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,immature B cell,http://purl.obolibrary.org/obo/CL_0000816,402,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000236,B cell
sc_transcriptomics,celltypist,megakaryocyte,http://purl.obolibrary.org/obo/CL_0000556,394,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,enterocyte of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000334,391,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,germ cell,http://purl.obolibrary.org/obo/CL_0000586,388,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
sc_transcriptomics,celltypist,interstitial cell of Cajal,http://purl.obolibrary.org/obo/CL_0002088,384,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,T-helper 2 cell,http://purl.obolibrary.org/obo/CL_0000546,381,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",http://purl.obolibrary.org/obo/CL_0000792,366,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,cycling stromal cell,http://purl.obolibrary.org/obo/CL_4047001,362,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,celltypist,myeloid lineage restricted progenitor cell,http://purl.obolibrary.org/obo/CL_0000839,355,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,follicular dendritic cell,http://purl.obolibrary.org/obo/CL_0000442,354,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,celltypist,group 2 innate lymphoid cell,http://purl.obolibrary.org/obo/CL_0001069,340,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,type D cell of small intestine,http://purl.obolibrary.org/obo/CL_0002266,302,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,celltypist,enterocyte of epithelium of large intestine,http://purl.obolibrary.org/obo/CL_0002071,302,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,cardiac pacemaker cell of sinoatrial node,http://purl.obolibrary.org/obo/CL_1000477,277,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,celltypist,Purkinje myocyte,http://purl.obolibrary.org/obo/CL_0002068,258,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,celltypist,pancreatic D cell,http://purl.obolibrary.org/obo/CL_0000173,221,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,celltypist,pancreatic A cell,http://purl.obolibrary.org/obo/CL_0000171,221,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,type B pancreatic cell,http://purl.obolibrary.org/obo/CL_0000169,221,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,monocyte-derived dendritic cell,http://purl.obolibrary.org/obo/CL_0011031,217,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
