sex,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
Unknown,VHFLeftKidney,renal pyramid,epithelial cell of early distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030016,53,53
Unknown,VHFLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 1,http://purl.obolibrary.org/obo/CL_4030009,38,38
Unknown,VHFLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 2,http://purl.obolibrary.org/obo/CL_4030010,15,15
Unknown,VHFLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 3,http://purl.obolibrary.org/obo/CL_4030011,32,32
Unknown,VHFLeftKidney,renal pyramid,kidney connecting tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000768,38,38
Unknown,VHFLeftKidney,renal pyramid,kidney connecting tubule principal cell,http://purl.obolibrary.org/obo/CL_4030018,10,10
Unknown,VHFLeftKidney,renal pyramid,kidney cortex collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000715,11,11
Unknown,VHFLeftKidney,renal pyramid,kidney cortex collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000714,406,406
Unknown,VHFLeftKidney,renal pyramid,kidney inner medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000718,500,500
Unknown,VHFLeftKidney,renal pyramid,kidney interstitial fibroblast,http://purl.obolibrary.org/obo/CL_0000057,8,8
Unknown,VHFLeftKidney,renal pyramid,kidney loop of Henle cortical thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001109,244,244
Unknown,VHFLeftKidney,renal pyramid,kidney loop of Henle long descending thin limb inner medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030014,134,134
Unknown,VHFLeftKidney,renal pyramid,kidney loop of Henle long descending thin limb outer medulla epithelial cell,http://purl.obolibrary.org/obo/CL_4030013,118,118
Unknown,VHFLeftKidney,renal pyramid,kidney loop of Henle medullary thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001108,2929,2929
Unknown,VHFLeftKidney,renal pyramid,kidney loop of Henle short descending thin limb epithelial cell,http://purl.obolibrary.org/obo/CL_4030012,282,282
Unknown,VHFLeftKidney,renal pyramid,kidney loop of Henle thin ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001107,107,107
Unknown,VHFLeftKidney,renal pyramid,kidney outer medulla collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000717,283,283
Unknown,VHFLeftKidney,renal pyramid,kidney outer medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000716,270,270
Unknown,VHFLeftKidney,renal pyramid,kidney resident macrophage,http://purl.obolibrary.org/obo/CL_1000698,41,41
Unknown,VHFLeftKidney,renal pyramid,macula densa epithelial cell,http://purl.obolibrary.org/obo/CL_1000850,16,16
Unknown,VHFLeftKidney,renal pyramid,non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,1,1
Unknown,VHFLeftKidney,renal pyramid,parietal epithelial cell,http://purl.obolibrary.org/obo/CL_1000452,2,2
Unknown,VHFLeftKidney,renal pyramid,plasma cell,http://purl.obolibrary.org/obo/CL_0000786,1,1
Unknown,VHFLeftKidney,renal pyramid,podocyte,http://purl.obolibrary.org/obo/CL_0000653,2,2
Unknown,VHFLeftKidney,renal pyramid,renal beta-intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,8,8
Unknown,VHFLeftKidney,renal pyramid,renal interstitial pericyte,http://purl.obolibrary.org/obo/CL_1001318,63,63
Unknown,VHFLeftKidney,renal pyramid,renal medullary fibroblast,http://purl.obolibrary.org/obo/CL_4030022,178,178
Unknown,VHFLeftKidney,renal pyramid,vasa recta ascending limb cell,http://purl.obolibrary.org/obo/CL_1001131,76,76
Unknown,VHMLeftKidney,renal pyramid,B cell,http://purl.obolibrary.org/obo/CL_0000236,1,1
Unknown,VHMLeftKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,221,442
Unknown,VHMLeftKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,171.5,343
Unknown,VHMLeftKidney,renal pyramid,Schwann cell,http://purl.obolibrary.org/obo/CL_0002573,1,1
Unknown,VHMLeftKidney,renal pyramid,T cell,http://purl.obolibrary.org/obo/CL_0000084,41.5,83
Unknown,VHMLeftKidney,renal pyramid,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,1,1
Unknown,VHMLeftKidney,renal pyramid,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,6,6
Unknown,VHMLeftKidney,renal pyramid,epithelial cell of early distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030016,107.5,215
Unknown,VHMLeftKidney,renal pyramid,epithelial cell of late distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030017,5.5,11
