organId,organ_label,refOrgan,refOrganAs,dataset,modality,as_label
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/latest/ccf.owl#VHMColon,http://purl.obolibrary.org/obo/UBERON_0001052,https://entity.api.hubmapconsortium.org/entities/fa789beae7f1a0ad9947de50c329e3db,spatial,rectum
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/latest/ccf.owl#VHMColon,http://purl.obolibrary.org/obo/UBERON_0001159,https://entity.api.hubmapconsortium.org/entities/fa789beae7f1a0ad9947de50c329e3db,spatial,sigmoid colon
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/latest/ccf.owl#VHMColon,http://purl.obolibrary.org/obo/UBERON_0001158,https://entity.api.hubmapconsortium.org/entities/aabf05e28a70e7da1fc2558d9a2d82af,spatial,descending colon
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/latest/ccf.owl#VHFLargeIntestine,http://purl.obolibrary.org/obo/UBERON_0001158,https://entity.api.hubmapconsortium.org/entities/9e28cdbdb5bc5b3cf7299f13635eebc9,spatial,descending colon
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/latest/ccf.owl#VHMColon,http://purl.obolibrary.org/obo/UBERON_0001156,https://entity.api.hubmapconsortium.org/entities/96f5c73df89d553cda6547b508aee854,spatial,ascending colon
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/latest/ccf.owl#VHFLargeIntestine,http://purl.obolibrary.org/obo/UBERON_0001157,https://entity.api.hubmapconsortium.org/entities/3f3fc7fbd6c9ddffd3cd96e07b946252,spatial,transverse colon
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/latest/ccf.owl#VHFLargeIntestine,http://purl.obolibrary.org/obo/UBERON_0001159,https://entity.api.hubmapconsortium.org/entities/cf25bdcd6bae8045f6b88bb3c9a32207,spatial,sigmoid colon
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/latest/ccf.owl#VHMColon,http://purl.obolibrary.org/obo/UBERON_0001156,https://entity.api.hubmapconsortium.org/entities/7500e7f02589f4b4e55641f09723c3de,spatial,ascending colon
http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,http://purl.org/ccf/latest/ccf.owl#VHMColon,http://purl.obolibrary.org/obo/UBERON_0001156,https://entity.api.hubmapconsortium.org/entities/4887c97a8f862dfd0927fca83772da67,spatial,ascending colon
http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,http://purl.org/ccf/latest/ccf.owl#VHMProstate,http://purl.obolibrary.org/obo/UBERON_8410027,https://doi.org/10.1126/science.abl4290#GTEX-15CHR-5014,sc_bulk,central zone of prostate
http://purl.obolibrary.org/obo/UBERON_0000079,male reproductive system,http://purl.org/ccf/latest/ccf.owl#VHMProstate,http://purl.obolibrary.org/obo/UBERON_8410026,https://doi.org/10.1126/science.abl4290#GTEX-15CHR-5014,sc_bulk,peripheral zone of prostate
