modality,tool,cell_label,cell_id,is_mapped,level_1_cell_id,level_1_cell_label,level_2_cell_id,level_2_cell_label
sc_proteomics,vccf,basophilic erythroblast,http://purl.obolibrary.org/obo/CL_0000549,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,megakaryocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000553,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,pan-human-azimuth,megakaryocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000553,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,megakaryocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000553,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,megakaryocyte,http://purl.obolibrary.org/obo/CL_0000556,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,pan-human-azimuth,megakaryocyte,http://purl.obolibrary.org/obo/CL_0000556,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_proteomics,vccf,megakaryocyte,http://purl.obolibrary.org/obo/CL_0000556,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,granulocyte monocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000557,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,pan-human-azimuth,granulocyte monocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000557,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,granulocyte monocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000557,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_proteomics,vccf,granulocyte monocyte progenitor cell,http://purl.obolibrary.org/obo/CL_0000557,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,pan-human-azimuth,amacrine cell,http://purl.obolibrary.org/obo/CL_0000561,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,pan-human-azimuth,retinal cone cell,http://purl.obolibrary.org/obo/CL_0000573,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,popv,corneal epithelial cell,http://purl.obolibrary.org/obo/CL_0000575,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,pan-human-azimuth,corneal epithelial cell,http://purl.obolibrary.org/obo/CL_0000575,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,pan-human-azimuth,monocyte,http://purl.obolibrary.org/obo/CL_0000576,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,azimuth,monocyte,http://purl.obolibrary.org/obo/CL_0000576,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,popv,monocyte,http://purl.obolibrary.org/obo/CL_0000576,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,celltypist,monocyte,http://purl.obolibrary.org/obo/CL_0000576,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,deepcelltypes-hubmap,monocyte,http://purl.obolibrary.org/obo/CL_0000576,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_proteomics,vccf,monocyte,http://purl.obolibrary.org/obo/CL_0000576,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,deepcelltypes,monocyte,http://purl.obolibrary.org/obo/CL_0000576,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000576,monocyte
sc_transcriptomics,celltypist,type EC enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0000577,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,pan-human-azimuth,type EC enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0000577,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,pan-human-azimuth,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,azimuth,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_proteomics,vccf,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,frmatch,alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
sc_transcriptomics,celltypist,enterocyte,http://purl.obolibrary.org/obo/CL_0000584,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,deepcelltypes-hubmap,enterocyte,http://purl.obolibrary.org/obo/CL_0000584,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,stellar,enterocyte,http://purl.obolibrary.org/obo/CL_0000584,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,pan-human-azimuth,enterocyte,http://purl.obolibrary.org/obo/CL_0000584,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_proteomics,vccf,enterocyte,http://purl.obolibrary.org/obo/CL_0000584,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,deepcelltypes,enterocyte,http://purl.obolibrary.org/obo/CL_0000584,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,germ cell,http://purl.obolibrary.org/obo/CL_0000586,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
sc_transcriptomics,pan-human-azimuth,germ cell,http://purl.obolibrary.org/obo/CL_0000586,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
sc_transcriptomics,pan-human-azimuth,pyramidal neuron,http://purl.obolibrary.org/obo/CL_0000598,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,pan-human-azimuth,retinal rod cell,http://purl.obolibrary.org/obo/CL_0000604,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,celltypist,GABAergic neuron,http://purl.obolibrary.org/obo/CL_0000617,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,deepcelltypes-hubmap,acinar cell,http://purl.obolibrary.org/obo/CL_0000622,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,deepcelltypes-hubmap,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,deepcelltypes,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,pan-human-azimuth,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,stellar,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,ribca,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_proteomics,vccf,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,frmatch,natural killer cell,http://purl.obolibrary.org/obo/CL_0000623,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,popv,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,deepcelltypes-hubmap,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,deepcelltypes,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,stellar,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_proteomics,vccf,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,ribca,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,frmatch,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,pan-human-azimuth,"CD4-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000624,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,azimuth,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,popv,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,celltypist,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,deepcelltypes-hubmap,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,deepcelltypes,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,ribca,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,stellar,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_proteomics,vccf,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,frmatch,"CD8-positive, alpha-beta T cell",http://purl.obolibrary.org/obo/CL_0000625,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000084,T cell
sc_transcriptomics,azimuth,hepatic stellate cell,http://purl.obolibrary.org/obo/CL_0000632,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,celltypist,hepatic stellate cell,http://purl.obolibrary.org/obo/CL_0000632,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
sc_transcriptomics,popv,Mueller cell,http://purl.obolibrary.org/obo/CL_0000636,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_transcriptomics,pan-human-azimuth,Mueller cell,http://purl.obolibrary.org/obo/CL_0000636,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_transcriptomics,azimuth,basal cell,http://purl.obolibrary.org/obo/CL_0000646,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,popv,basal cell,http://purl.obolibrary.org/obo/CL_0000646,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,pan-human-azimuth,basal cell,http://purl.obolibrary.org/obo/CL_0000646,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,celltypist,basal cell,http://purl.obolibrary.org/obo/CL_0000646,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
sc_transcriptomics,azimuth,kidney granular cell,http://purl.obolibrary.org/obo/CL_0000648,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,pan-human-azimuth,prickle cell,http://purl.obolibrary.org/obo/CL_0000649,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,mesangial cell,http://purl.obolibrary.org/obo/CL_0000650,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,azimuth,podocyte,http://purl.obolibrary.org/obo/CL_0000653,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,podocyte,http://purl.obolibrary.org/obo/CL_0000653,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,pan-human-azimuth,podocyte,http://purl.obolibrary.org/obo/CL_0000653,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,pan-human-azimuth,primary spermatocyte,http://purl.obolibrary.org/obo/CL_0000656,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
sc_transcriptomics,pan-human-azimuth,secondary spermatocyte,http://purl.obolibrary.org/obo/CL_0000657,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
sc_transcriptomics,azimuth,pericyte,http://purl.obolibrary.org/obo/CL_0000669,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,popv,pericyte,http://purl.obolibrary.org/obo/CL_0000669,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,celltypist,pericyte,http://purl.obolibrary.org/obo/CL_0000669,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,pan-human-azimuth,pericyte,http://purl.obolibrary.org/obo/CL_0000669,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_proteomics,vccf,pericyte,http://purl.obolibrary.org/obo/CL_0000669,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
sc_transcriptomics,pan-human-azimuth,primordial germ cell,http://purl.obolibrary.org/obo/CL_0000670,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
sc_transcriptomics,popv,radial glial cell,http://purl.obolibrary.org/obo/CL_0000681,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_transcriptomics,celltypist,M cell of gut,http://purl.obolibrary.org/obo/CL_0000682,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,pan-human-azimuth,M cell of gut,http://purl.obolibrary.org/obo/CL_0000682,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,celltypist,Cajal-Retzius cell,http://purl.obolibrary.org/obo/CL_0000695,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,celltypist,PP cell,http://purl.obolibrary.org/obo/CL_0000696,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,pan-human-azimuth,endothelial tip cell,http://purl.obolibrary.org/obo/CL_0000704,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
sc_transcriptomics,celltypist,choroid plexus epithelial cell,http://purl.obolibrary.org/obo/CL_0000706,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
sc_proteomics,vccf,neurecto-epithelial cell,http://purl.obolibrary.org/obo/CL_0000710,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sc_transcriptomics,azimuth,leukocyte,http://purl.obolibrary.org/obo/CL_0000738,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_proteomics,vccf,leukocyte,http://purl.obolibrary.org/obo/CL_0000738,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,popv,leukocyte,http://purl.obolibrary.org/obo/CL_0000738,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,leukocyte,http://purl.obolibrary.org/obo/CL_0000738,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,pan-human-azimuth,leukocyte,http://purl.obolibrary.org/obo/CL_0000738,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,pan-human-azimuth,retinal ganglion cell,http://purl.obolibrary.org/obo/CL_0000740,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,pan-human-azimuth,retina horizontal cell,http://purl.obolibrary.org/obo/CL_0000745,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,cardiac muscle cell,http://purl.obolibrary.org/obo/CL_0000746,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,celltypist,cardiac muscle cell,http://purl.obolibrary.org/obo/CL_0000746,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,popv,cardiac muscle cell,http://purl.obolibrary.org/obo/CL_0000746,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,pan-human-azimuth,cardiac muscle cell,http://purl.obolibrary.org/obo/CL_0000746,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
sc_transcriptomics,pan-human-azimuth,retinal bipolar neuron,http://purl.obolibrary.org/obo/CL_0000748,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,popv,retinal bipolar neuron,http://purl.obolibrary.org/obo/CL_0000748,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,pan-human-azimuth,ON-bipolar cell,http://purl.obolibrary.org/obo/CL_0000749,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,pan-human-azimuth,OFF-bipolar cell,http://purl.obolibrary.org/obo/CL_0000750,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,pan-human-azimuth,rod bipolar cell,http://purl.obolibrary.org/obo/CL_0000751,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
sc_transcriptomics,azimuth,myeloid cell,http://purl.obolibrary.org/obo/CL_0000763,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_proteomics,vccf,myeloid cell,http://purl.obolibrary.org/obo/CL_0000763,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,myeloid cell,http://purl.obolibrary.org/obo/CL_0000763,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,popv,myeloid cell,http://purl.obolibrary.org/obo/CL_0000763,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,pan-human-azimuth,myeloid cell,http://purl.obolibrary.org/obo/CL_0000763,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,erythroid lineage cell,http://purl.obolibrary.org/obo/CL_0000764,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,popv,erythroid lineage cell,http://purl.obolibrary.org/obo/CL_0000764,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,celltypist,erythroid lineage cell,http://purl.obolibrary.org/obo/CL_0000764,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_proteomics,vccf,erythroid lineage cell,http://purl.obolibrary.org/obo/CL_0000764,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,pan-human-azimuth,erythroblast,http://purl.obolibrary.org/obo/CL_0000765,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_proteomics,vccf,erythroblast,http://purl.obolibrary.org/obo/CL_0000765,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,azimuth,myeloid leukocyte,http://purl.obolibrary.org/obo/CL_0000766,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_proteomics,vccf,myeloid leukocyte,http://purl.obolibrary.org/obo/CL_0000766,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
sc_transcriptomics,popv,basophil,http://purl.obolibrary.org/obo/CL_0000767,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,celltypist,basophil,http://purl.obolibrary.org/obo/CL_0000767,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_proteomics,vccf,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,azimuth,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,celltypist,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,deepcelltypes,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,pan-human-azimuth,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,popv,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,deepcelltypes-hubmap,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,stellar,neutrophil,http://purl.obolibrary.org/obo/CL_0000775,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
sc_transcriptomics,azimuth,myeloid dendritic cell,http://purl.obolibrary.org/obo/CL_0000782,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,azimuth,plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000784,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,popv,plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000784,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,celltypist,plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000784,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_proteomics,vccf,plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000784,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,frmatch,plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000784,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
sc_transcriptomics,pan-human-azimuth,plasmacytoid dendritic cell,http://purl.obolibrary.org/obo/CL_0000784,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell
