cell_label,cell_id,is_mapped,level_1_cell_id,level_1_cell_label,level_2_cell_id,level_2_cell_label
keratinized squamous cell of esophagus,http://purl.obolibrary.org/obo/CL_0002221,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
vertebrate lens cell,http://purl.obolibrary.org/obo/CL_0002222,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
anterior lens cell,http://purl.obolibrary.org/obo/CL_0002223,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
lens epithelial cell,http://purl.obolibrary.org/obo/CL_0002224,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
secondary lens fiber,http://purl.obolibrary.org/obo/CL_0002225,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
non-nucleated secondary lens fiber,http://purl.obolibrary.org/obo/CL_0002226,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
nucleated secondary lens fiber,http://purl.obolibrary.org/obo/CL_0002227,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
primary lens fiber,http://purl.obolibrary.org/obo/CL_0002228,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
light chief cell of parathyroid gland,http://purl.obolibrary.org/obo/CL_0002229,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of prostate,http://purl.obolibrary.org/obo/CL_0002231,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of prostatic duct,http://purl.obolibrary.org/obo/CL_0002232,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of prostatic acinus,http://purl.obolibrary.org/obo/CL_0002233,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
basal cell of prostatic acinus,http://purl.obolibrary.org/obo/CL_0002234,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
luminal cell of prostatic acinus,http://purl.obolibrary.org/obo/CL_0002235,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
basal epithelial cell of prostatic duct,http://purl.obolibrary.org/obo/CL_0002236,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
luminal epithelial cell of prostatic duct,http://purl.obolibrary.org/obo/CL_0002237,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
male gonocyte,http://purl.obolibrary.org/obo/CL_0002238,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
ooblast,http://purl.obolibrary.org/obo/CL_0002239,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
marrow fibroblast,http://purl.obolibrary.org/obo/CL_0002240,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
pulmonary interstitial fibroblast,http://purl.obolibrary.org/obo/CL_0002241,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
smooth muscle cell of sphincter of pupil,http://purl.obolibrary.org/obo/CL_0002243,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
squamous cell of ectocervix,http://purl.obolibrary.org/obo/CL_0002244,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
peripheral blood stem cell,http://purl.obolibrary.org/obo/CL_0002246,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
pleural macrophage,http://purl.obolibrary.org/obo/CL_0002247,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000235,macrophage
pluripotent stem cell,http://purl.obolibrary.org/obo/CL_0002248,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
primitive cardiac myocyte,http://purl.obolibrary.org/obo/CL_0002249,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
intestinal crypt stem cell,http://purl.obolibrary.org/obo/CL_0002250,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
epithelial cell of alimentary canal,http://purl.obolibrary.org/obo/CL_0002251,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of esophagus,http://purl.obolibrary.org/obo/CL_0002252,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of large intestine,http://purl.obolibrary.org/obo/CL_0002253,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of small intestine,http://purl.obolibrary.org/obo/CL_0002254,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
stromal cell of endometrium,http://purl.obolibrary.org/obo/CL_0002255,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
supporting cell of carotid body,http://purl.obolibrary.org/obo/CL_0002256,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of thyroid gland,http://purl.obolibrary.org/obo/CL_0002257,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
thyroid follicular cell,http://purl.obolibrary.org/obo/CL_0002258,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
neuroepithelial stem cell,http://purl.obolibrary.org/obo/CL_0002259,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
epithelial cell of parathyroid gland,http://purl.obolibrary.org/obo/CL_0002260,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
endothelial cell of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002261,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
endothelial cell of sinusoid,http://purl.obolibrary.org/obo/CL_0002262,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
transitional cell of parathyroid gland,http://purl.obolibrary.org/obo/CL_0002263,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type A cell of stomach,http://purl.obolibrary.org/obo/CL_0002264,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type D cell of colon,http://purl.obolibrary.org/obo/CL_0002265,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
type D cell of small intestine,http://purl.obolibrary.org/obo/CL_0002266,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
type D cell of stomach,http://purl.obolibrary.org/obo/CL_0002267,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
P/D1 enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002268,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type EC2 enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002270,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
type EC1 enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002271,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
type ECL enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002273,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
pancreatic PP cell,http://purl.obolibrary.org/obo/CL_0002275,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type I enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002277,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
GIP cell,http://purl.obolibrary.org/obo/CL_0002278,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type L enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002279,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type N enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002280,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type S enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002281,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type TG enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002282,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
ecto-epithelial cell of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002283,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type X enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002284,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type III taste bud cell,http://purl.obolibrary.org/obo/CL_0002285,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
type II taste cell,http://purl.obolibrary.org/obo/CL_0002286,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type IV taste receptor cell,http://purl.obolibrary.org/obo/CL_0002287,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
type V taste receptor cell,http://purl.obolibrary.org/obo/CL_0002288,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type I taste bud cell,http://purl.obolibrary.org/obo/CL_0002289,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
Y chromosome-bearing sperm cell,http://purl.obolibrary.org/obo/CL_0002290,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
X chromosome-bearing sperm cell,http://purl.obolibrary.org/obo/CL_0002291,true,http://purl.obolibrary.org/obo/CL_0000039,germ line cell,,
type I cell of carotid body,http://purl.obolibrary.org/obo/CL_0002292,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of thymus,http://purl.obolibrary.org/obo/CL_0002293,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type-1 epithelial cell of thymus,http://purl.obolibrary.org/obo/CL_0002294,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type-6 epithelial cell of thymus,http://purl.obolibrary.org/obo/CL_0002295,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type-4 epithelial cell of thymus,http://purl.obolibrary.org/obo/CL_0002296,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type-3 epithelial cell of thymus,http://purl.obolibrary.org/obo/CL_0002297,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type-5 epithelial cell of thymus,http://purl.obolibrary.org/obo/CL_0002298,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type-2 epithelial cell of thymus,http://purl.obolibrary.org/obo/CL_0002299,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type-7 epithelial cell of thymus,http://purl.obolibrary.org/obo/CL_0002300,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
type B synovial cell,http://purl.obolibrary.org/obo/CL_0002301,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
type A synovial cell,http://purl.obolibrary.org/obo/CL_0002302,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
pigmented ciliary epithelial cell,http://purl.obolibrary.org/obo/CL_0002303,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
non-pigmented ciliary epithelial cell,http://purl.obolibrary.org/obo/CL_0002304,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of distal tubule,http://purl.obolibrary.org/obo/CL_0002305,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of proximal tubule,http://purl.obolibrary.org/obo/CL_0002306,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
brush border cell of the proximal tubule,http://purl.obolibrary.org/obo/CL_0002307,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
epithelial cell of skin gland,http://purl.obolibrary.org/obo/CL_0002308,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
corticotroph,http://purl.obolibrary.org/obo/CL_0002309,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
mammosomatotroph,http://purl.obolibrary.org/obo/CL_0002310,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
mammotroph,http://purl.obolibrary.org/obo/CL_0002311,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
somatotroph,http://purl.obolibrary.org/obo/CL_0002312,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
endocrine-paracrine cell of prostate gland,http://purl.obolibrary.org/obo/CL_0002313,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
external supporting cell of vestibular epithelium,http://purl.obolibrary.org/obo/CL_0002314,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
supporting cell of cochlea,http://purl.obolibrary.org/obo/CL_0002315,true,http://purl.obolibrary.org/obo/CL_0001035,bone cell,,
supporting cell of vestibular epithelium,http://purl.obolibrary.org/obo/CL_0002316,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
external limiting cell of vestibular epithelium,http://purl.obolibrary.org/obo/CL_0002317,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
peripheral blood mesothelial cell,http://purl.obolibrary.org/obo/CL_0002318,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0000081,blood cell
neural cell,http://purl.obolibrary.org/obo/CL_0002319,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,,
connective tissue cell,http://purl.obolibrary.org/obo/CL_0002320,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,,
embryonic stem cell,http://purl.obolibrary.org/obo/CL_0002322,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
amniocyte,http://purl.obolibrary.org/obo/CL_0002323,true,http://purl.obolibrary.org/obo/CL_0000349,extraembryonic cell,,
basal-myoepithelial cell of mammary gland,http://purl.obolibrary.org/obo/CL_0002324,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
lactocyte,http://purl.obolibrary.org/obo/CL_0002325,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
luminal epithelial cell of mammary gland,http://purl.obolibrary.org/obo/CL_0002326,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
mammary gland epithelial cell,http://purl.obolibrary.org/obo/CL_0002327,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
bronchial epithelial cell,http://purl.obolibrary.org/obo/CL_0002328,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
basal epithelial cell of tracheobronchial tree,http://purl.obolibrary.org/obo/CL_0002329,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
undifferentiated cell of bronchus epithelium,http://purl.obolibrary.org/obo/CL_0002330,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
multiciliated epithelial cell of the bronchus,http://purl.obolibrary.org/obo/CL_0002332,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
neural crest derived adipocyte,http://purl.obolibrary.org/obo/CL_0002333,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000136,adipocyte
preadipocyte,http://purl.obolibrary.org/obo/CL_0002334,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
brown preadipocyte,http://purl.obolibrary.org/obo/CL_0002335,true,http://purl.obolibrary.org/obo/CL_0002320,connective tissue cell,http://purl.obolibrary.org/obo/CL_0000499,stromal cell
buccal mucosa cell,http://purl.obolibrary.org/obo/CL_0002336,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
keratinocyte stem cell,http://purl.obolibrary.org/obo/CL_0002337,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
"CD56-positive, CD161-positive immature natural killer cell, human",http://purl.obolibrary.org/obo/CL_0002338,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
prostate stem cell,http://purl.obolibrary.org/obo/CL_0002339,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
luminal cell of prostate epithelium,http://purl.obolibrary.org/obo/CL_0002340,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
basal cell of prostate epithelium,http://purl.obolibrary.org/obo/CL_0002341,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
circulating endothelial cell,http://purl.obolibrary.org/obo/CL_0002342,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
"decidual natural killer cell, human",http://purl.obolibrary.org/obo/CL_0002343,true,http://purl.obolibrary.org/obo/CL_0000349,extraembryonic cell,,
"CD56-negative, CD161-positive immature natural killer cell, human",http://purl.obolibrary.org/obo/CL_0002344,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
"CD27-low, CD11b-low immature natural killer cell, mouse",http://purl.obolibrary.org/obo/CL_0002345,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
"Dx5-negative, NK1.1-positive immature natural killer cell, mouse",http://purl.obolibrary.org/obo/CL_0002346,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
"CD27-high, CD11b-high natural killer cell, mouse",http://purl.obolibrary.org/obo/CL_0002347,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
"CD27-low, CD11b-high natural killer cell, mouse",http://purl.obolibrary.org/obo/CL_0002348,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
"CD27-high, CD11b-low natural killer cell, mouse",http://purl.obolibrary.org/obo/CL_0002349,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
endocardial cell,http://purl.obolibrary.org/obo/CL_0002350,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
gestational hematopoietic stem cell,http://purl.obolibrary.org/obo/CL_0002352,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
fetal liver hematopoietic progenitor cell,http://purl.obolibrary.org/obo/CL_0002353,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
yolk sac hematopoietic stem cell,http://purl.obolibrary.org/obo/CL_0002354,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
