dataset,reported_organ,sex,tool,modality,corridor,corridor_tool,similarity
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/527bfb3c-5cea-4131-a73a-72687feb8024,azimuth,0.38267776556306193
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,azimuth,0.37885217559740864
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,azimuth,0.37522722039868317
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/0f4be9aa-dfce-414f-9d40-47cb38f5eee8,popv,0.3750102056746815
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/11fcf508-762d-4f0c-b5c5-dad0cf38f4de,popv,0.3750102056746815
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/74d8c134-9489-4599-afa7-95bd8cf9fc8a,popv,0.37501020567468146
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,azimuth,0.3734278228892723
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,celltypist,0.3686885376392304
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/11fcf508-762d-4f0c-b5c5-dad0cf38f4de,azimuth,0.36334684626775504
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/0f4be9aa-dfce-414f-9d40-47cb38f5eee8,azimuth,0.36334684626775504
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/74d8c134-9489-4599-afa7-95bd8cf9fc8a,azimuth,0.36334684626775504
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/5b4b476b-01e1-4d13-95e5-d17770f9ffa9,azimuth,0.36313769833656745
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/f4a116d7-f844-4d4a-bc8f-632151125313,azimuth,0.3628920260079913
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/527bfb3c-5cea-4131-a73a-72687feb8024,azimuth,0.36264882124566383
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,azimuth,0.3619430740250856
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,azimuth,0.36104568939111753
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,azimuth,0.36067505121968996
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/39c5cfa5-60b8-408c-ad92-10be42ece26b,azimuth,0.3591065627005746
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/123e39e8-8072-45ce-a4f7-8019d60322a5,azimuth,0.3590170186170579
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/74d8c134-9489-4599-afa7-95bd8cf9fc8a,popv,0.3579069344029342
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/0f4be9aa-dfce-414f-9d40-47cb38f5eee8,popv,0.35790693440293414
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/11fcf508-762d-4f0c-b5c5-dad0cf38f4de,popv,0.35790693440293414
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,azimuth,0.3564776285431655
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/5b4b476b-01e1-4d13-95e5-d17770f9ffa9,celltypist,0.3559836633114535
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/f4a116d7-f844-4d4a-bc8f-632151125313,celltypist,0.35536845932233807
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/527bfb3c-5cea-4131-a73a-72687feb8024,celltypist,0.35469694259311835
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,popv,0.3521958407414531
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/616ef33e-ebcc-4ece-b440-ca218440c8b4,celltypist,0.3424291904033854
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,celltypist,0.3385224568606149
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/5b4b476b-01e1-4d13-95e5-d17770f9ffa9,celltypist,0.33777625476252054
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/f4a116d7-f844-4d4a-bc8f-632151125313,celltypist,0.33721330950406386
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/527bfb3c-5cea-4131-a73a-72687feb8024,celltypist,0.33657133760255076
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,popv,0.3341977298109311
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,celltypist,0.3212766168841378
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/616ef33e-ebcc-4ece-b440-ca218440c8b4,celltypist,0.31927186947998515
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/616ef33e-ebcc-4ece-b440-ca218440c8b4,celltypist,0.3103024929852355
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/39c5cfa5-60b8-408c-ad92-10be42ece26b,popv,0.3077536563315541
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,celltypist,sc_bulk,http://purl.org/ccf/1.5/123e39e8-8072-45ce-a4f7-8019d60322a5,popv,0.3064956786136272
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/505bec91-0002-481f-8591-2a44a6b9edb0,azimuth,0.29684505342227974
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/3e6d37df-e4f3-4654-b06d-3a76c2e665ea,azimuth,0.2913307959818271
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/39c5cfa5-60b8-408c-ad92-10be42ece26b,popv,0.2889951378645142
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,azimuth,sc_bulk,http://purl.org/ccf/1.5/123e39e8-8072-45ce-a4f7-8019d60322a5,popv,0.28772699649072675
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/853a9e2c-10ba-4491-9d9d-3551c0c5f26d,azimuth,0.2844451965188236
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/5b4b476b-01e1-4d13-95e5-d17770f9ffa9,azimuth,0.2564649188593583
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/f4a116d7-f844-4d4a-bc8f-632151125313,azimuth,0.2562208566590595
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/527bfb3c-5cea-4131-a73a-72687feb8024,azimuth,0.2559607951665316
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/76c77da1-c978-48fe-b30b-aeff33a5d054,azimuth,0.24967895651467364
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,celltypist,0.17515599392710451
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,celltypist,0.16830334944801986
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,azimuth,0.16354452032353808
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,azimuth,0.1579079148200508
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,celltypist,0.1435431619184194
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/38d89d1c-002c-4bd3-a178-9af62b112834,popv,0.12817353053045585
https://api.cellxgene.cziscience.com/dp/v1/collections/c1241244-b22d-483d-875b-75699efb9f3c#A32$lower%20lobe%20of%20left%20lung,http://purl.obolibrary.org/obo/UBERON_0002048,Male,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,azimuth,0.11488564135800564
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/56d63930-60f2-49f5-a3bb-afc8d865c152,popv,0.5438660473534054
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/d16014ad-8b92-487b-bca7-044d3d745dba,popv,0.5438660473534054
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,popv,0.5438660473534054
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/ff034c0c-a625-48b8-891c-857e556db1c4,popv,0.5438660473534054
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/fcfcc65b-f91f-4447-a29b-c9836104570c,popv,0.5438660473534054
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/5475ae38-db50-4868-92ba-8718bf136c7b,popv,0.3204052765033587
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/38d89d1c-002c-4bd3-a178-9af62b112834,popv,0.29750203293251065
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/67e5f7e1-7b82-4aff-890e-9f8fc1f5c89b,celltypist,0.21942604161815765
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/123e39e8-8072-45ce-a4f7-8019d60322a5,popv,0.21393032894708774
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/39c5cfa5-60b8-408c-ad92-10be42ece26b,popv,0.21293080690663793
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,popv,0.16895631090509952
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/11fcf508-762d-4f0c-b5c5-dad0cf38f4de,popv,0.13552572985464176
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/0f4be9aa-dfce-414f-9d40-47cb38f5eee8,popv,0.13552572985464176
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/74d8c134-9489-4599-afa7-95bd8cf9fc8a,popv,0.13552572985464176
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,popv,0.11083378787333402
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S1$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,popv,0.10626158904246202
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S2$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/d16014ad-8b92-487b-bca7-044d3d745dba,popv,0.5990733491403248
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S2$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/56d63930-60f2-49f5-a3bb-afc8d865c152,popv,0.5990733491403246
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S2$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,popv,0.5990733491403246
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S2$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/ff034c0c-a625-48b8-891c-857e556db1c4,popv,0.5990733491403246
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S2$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/fcfcc65b-f91f-4447-a29b-c9836104570c,popv,0.5990733491403246
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S2$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/5475ae38-db50-4868-92ba-8718bf136c7b,popv,0.34531366264643515
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S2$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/67e5f7e1-7b82-4aff-890e-9f8fc1f5c89b,celltypist,0.2657777887250039
https://api.cellxgene.cziscience.com/dp/v1/collections/c353707f-09a4-4f12-92a0-cb741e57e5f0#S2$zone%20of%20skin,http://purl.obolibrary.org/obo/UBERON_0002097,Male,popv,sc_bulk,http://purl.org/ccf/1.5/38d89d1c-002c-4bd3-a178-9af62b112834,popv,0.128410260182449
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.org/ccf/1.5/38d89d1c-002c-4bd3-a178-9af62b112834,popv,0.7951795385954638
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.org/ccf/1.5/9bd653dd-2309-4ecc-b4c8-e9f3de4bf8ca,popv,0.5778484509710098
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.org/ccf/1.5/123e39e8-8072-45ce-a4f7-8019d60322a5,popv,0.5664849517474725
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.org/ccf/1.5/39c5cfa5-60b8-408c-ad92-10be42ece26b,popv,0.5638044041507609
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,popv,0.5289896442986376
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.org/ccf/1.5/95881dfc-b806-40ca-85fd-0e02d647c999,popv,0.44600894727806806
https://api.cellxgene.cziscience.com/dp/v1/collections/db468083-041c-41ca-8f6f-bf991a070adf#HC-1$mesenteric%20artery,http://purl.obolibrary.org/obo/UBERON_0000948,Male,popv,sc_bulk,http://purl.org/ccf/1.5/ce5f3bd0-f091-49fe-8fe5-67004848078b,popv,0.4175847058275069
