dataset,reported_organ,sex,tool,modality,as,as_tool,similarity
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,celltypist,0.3307636469022188
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7361,popv,0.38072438303672806
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,azimuth,0.41787075024331805
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7400,popv,0.3792626803566781
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7361,celltypist,0.747661090363503
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7400,popv,0.38595641072284065
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,popv,0.8351502639848244
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7398,celltypist,0.7482742120043768
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7402,celltypist,0.5304126305603336
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7366,azimuth,0.6523285655494108
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7398,azimuth,0.661256494326784
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7398,azimuth,0.5119772853017339
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7400,celltypist,0.6576860137110775
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,azimuth,0.43642822807731874
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,celltypist,0.32233561981005515
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,azimuth,0.42413319081799883
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,celltypist,0.409462450339707
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7364,popv,0.3744607010875904
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7361,popv,0.4046486549173912
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,celltypist,0.449024300734611
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7398,popv,0.23503673556857618
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7361,celltypist,0.5230763297534599
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7364,azimuth,0.7320493608749176
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,popv,0.8455731408023226
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,popv,0.797185641299369
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7364,celltypist,0.5040872847447545
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7364,popv,0.362545869991282
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7398,popv,0.1787995894107814
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7366,popv,0.33869755998139844
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7366,celltypist,0.8587478951356855
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7400,azimuth,0.7979975411753942
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7402,popv,0.3119507742014392
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,azimuth,0.4649174532038799
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,popv,0.8707242557471442
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,popv,0.8847521427628492
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7400,celltypist,0.8553083930034041
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10001$renal%20medulla,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001228,azimuth,0.14781420928460776
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10001$renal%20medulla,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001223,azimuth,0.15829374357336454
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10001$renal%20medulla,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002015,azimuth,0.22649368507224873
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10001$renal%20medulla,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001284,azimuth,0.8239785130918797
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10001$renal%20medulla,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004200,azimuth,0.826664603026312
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10001$renal%20medulla,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002189,azimuth,0.6673522518459535
https://api.cellxgene.cziscience.com/dp/v1/collections/bcb61471-2a44-4d00-a0af-ff085512674c#31-10001$renal%20medulla,http://purl.obolibrary.org/obo/UBERON_0002113,Male,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0008716,azimuth,0.82397851309188
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,popv,0.2318092063132797
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,popv,0.30969053126606577
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,popv,0.2318092063132797
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,azimuth,0.15502330003611717
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,azimuth,0.3197197881721528
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,celltypist,0.168251093057343
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,azimuth,0.18348151893742004
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,celltypist,0.15931956475978973
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,celltypist,0.29950125935086236
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,popv,0.35618743497328625
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,popv,0.2974368356407327
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,celltypist,0.1292212676332328
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,azimuth,0.21974864104186068
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,celltypist,0.21374710771368405
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,azimuth,0.5526504549462211
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,celltypist,0.38061811851639527
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,azimuth,0.703974339140153
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,celltypist,0.7756807067630357
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,azimuth,0.4013220984514302
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,celltypist,0.6644586361212452
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,popv,0.7645235001183432
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,azimuth,0.21297252331937286
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7360,azimuth,0.6797773374269399
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C51ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7339,azimuth,0.8344628752916674
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7339,celltypist,0.6120933124265786
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,azimuth,0.5262824171139481
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7339,azimuth,0.6283910865172233
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,popv,0.9056626940774678
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7338,azimuth,0.5548117025573484
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,azimuth,0.7696536086113851
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7339,celltypist,0.6814190419069226
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,azimuth,0.3608358722773515
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7361,azimuth,0.6864870309102051
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,azimuth,0.5476456166908604
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,popv,0.707203083402758
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,celltypist,0.595715184982957
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7360,popv,0.718041970526171
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,celltypist,0.8129671390461412
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7360,popv,0.6629710827252532
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7338,popv,0.5137651119227036
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7360,celltypist,0.8889136968832044
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7359,celltypist,0.8432125978711112
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,popv,0.8986345875549716
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,popv,0.8439012609645687
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,celltypist,0.6112583033409454
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7398,celltypist,0.4872007269492226
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7402,celltypist,0.7639450672384401
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7366,celltypist,0.7284825327652383
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,celltypist,0.7589477871951588
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,azimuth,0.30048670496347324
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,azimuth,sc_bulk,http://purl.org/sig/ont/fma/fma7402,azimuth,0.8537460405101972
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7366,azimuth,0.5967200094381726
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,celltypist,0.6703545747872091
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,azimuth,0.5244639145624351
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7361,celltypist,0.68380051242668
https://api.cellxgene.cziscience.com/dp/v1/collections/e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10#C52ctr$lung,http://purl.obolibrary.org/obo/UBERON_0002048,Female,celltypist,sc_bulk,http://purl.org/sig/ont/fma/fma7364,popv,0.6423517387305859
