dataset,reported_organ,tool,modality,as,similarity
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.0027556436046807776
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.006985271691345223
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.0022570663463801354
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.007326734108153973
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.12097772053770955
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.004635361062883908
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.007861065258618344
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.005699367363361606
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.010826872411281128
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.004860675110779606
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.003508375813706159
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.007196194282022928
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.006334509592679655
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.02685969684806259
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.009213080687379147
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.004117157403190337
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.022668852959249867
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,0.006204113784624497
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.0035034698820376117
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.014307004040610482
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.008585175334042692
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.003317852513210022
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.004759793233897683
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.11411681391685916
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.008113864744101064
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.00810708205707036
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.3158613157545669
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.0008165022378327332
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.07448210546036146
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.31586131575456694
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.0031719128827949208
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.9999999999999998
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.032412468836034554
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.11398535248524018
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.008128835604348775
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.06897168736636451
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.007938546627212401
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.0012871064881538343
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.16884327167855315
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010748,0.008151252995629068
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,0.003370291877625904
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.008188415987186087
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0016479,0.014307004040610482
http://purl.org/ccf/1.5/ee7b09db-e6f5-4114-a8f8-5a19bb3a07c2,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.30256122541953195
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.0002520604294735306
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15729,0.029618199247087196
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.7063078847813646
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.967363870091917
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.017201953764333408
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.8792827301696376
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14926,0.00015857090599485408
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.020673456826015946
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.9094482088228365
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.8520904155929059
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.9614514305113374
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.8612304026549925
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.0002772808659952223
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.0002516191238706234
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.9009495611493931
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.8333485658205747
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.9256674117984561
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.7844124537814786
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.002658669970263693
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.7532062299609056
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.9656533688110611
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.7955543352650236
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.0002671823863422408
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,1
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.9815792770535594
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.903712279034791
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.029618199247087196
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.8404884371702179
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.9322619377849596
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.0147692643289789
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.014893398706602423
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.07672104485621041
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.00023372358733003319
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.06448662379444799
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.07672104485621044
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.7544515469884872
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010748,0.014060451582893664
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.00016280851242809162
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.006204113784624497
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.00024556958024972214
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.015697728590519697
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.0002311827751427943
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.02031256794523222
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.035302617459197765
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.014490591103761562
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.017459622944984016
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.00025417280170419293
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.01764047467765015
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.005102055996415371
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.08653405279464978
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.034326612811420694
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.021903252183354302
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.00016678312161075347
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,0.9727329201321322
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.013309210296218624
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0016479,0.029618199247087196
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15729,0.043053440001544575
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,0.9250715336705599
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.9439958051549262
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.8791211962065325
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.9605910786426346
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.9974445673919193
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010748,0.025966782644353852
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.9830410894525344
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0016479,0.04305344000154459
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.9768421553440465
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.9912924614540257
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.9345665804986797
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.9691361783271527
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.0007221435854862097
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.9776419648700572
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.9869484845249387
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.9689136044604275
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.9175714297907354
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.9960108653051425
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14926,0.00042858724400432816
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.0004507833135538195
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.9230370265590393
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.800056661776523
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,0.9481602163812125
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.0029065435145046313
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.9781667777532684
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.0006800790230838045
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.013032376079000185
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.0006812717888747737
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.01543492863059698
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.02674778515392789
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.0007494378708782952
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.9361463634883012
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.0006317107638637983
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.04305344000154459
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.03246572940460538
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.000440040694755598
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.02486601730239086
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.13800576488252206
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.0049280250961836825
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.015165045550634597
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.0006869811325085941
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.040971951181479886
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.02725374893083365
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.02562548190766867
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.024602659109910906
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.93581180618454
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.07643080110529485
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.10089567093952438
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.026344874906954825
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.005242999126189428
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.0006248434278538958
http://purl.org/ccf/1.5/f1c3f780-6627-4c56-aada-97cb158f540d,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.0006637282479419245
