dataset,reported_organ,tool,modality,corridor,similarity
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/25c3d20d-d856-4a22-b926-6ee9a5f4a1d4,0.9169335858828144
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,0.9158308399894994
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,0.9158266344133384
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,0.9158266344133384
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,0.9158266344133384
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/c8cdaa06-847b-4747-9a00-d89761cea031,0.9158266344133382
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/616ef33e-ebcc-4ece-b440-ca218440c8b4,0.9020224383489136
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/0cd47185-8e8a-4f56-a167-bf93de928553,0.9000776476209343
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/09b9e49f-dd9c-4f9f-a7dc-258ac0d08530,0.8924446591223454
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8889876330278618
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8889876330278618
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8889876330278618
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8889876330278618
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8889876330278618
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,0.8889876330278618
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,0.8886680223823447
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/fd4fcec2-93c3-428f-ad3a-6c7ac4196da0,0.8831499794338573
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/594902fb-c4c1-47c3-b98e-3101b93a73e4,0.8764027807205828
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/3c299376-82f1-4c1f-b283-2c03cb7922e2,0.8707521332501579
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/8af0476d-e6e6-4b55-afae-5eec8c9c1cb5,0.8690231388866422
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/f8a20a09-a700-439b-a518-60347cd7b156,0.8670127157912517
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,0.8645899405573929
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,0.8645899405573929
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,0.8645899405573929
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,0.8520527782520928
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/8d3e8fa1-185d-479b-83d9-9dfe2ead2d3e,0.8520527782520926
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/95190b47-b491-448a-8e9b-06d804bf2aa1,0.8520527782520926
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,0.8520527782520925
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/d51b9d67-837f-4451-a6c6-0b63c7879736,0.8520527782520925
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/ca4a4754-6937-4d08-9eb0-bf400492c22c,0.8520527782520925
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/5df04f61-5fcc-4035-92c3-631f772a6ce0,0.1455756448122578
http://purl.org/ccf/1.5/965b263e-b1b5-44c3-86ef-bb682091be05,,popv,sc_bulk,http://purl.org/ccf/1.5/3c695f26-b7ed-44ad-8e11-894932defa86,0.1455756448122578
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,1
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/ba9d007b-c5c7-4231-80f9-42403a98a6df,1
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/fb4cec06-b147-4277-a6cf-8aa21e294183,1
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,1
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,1
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/3425fa0c-c5cb-4493-b6ba-41520334b13e,0.9733503485377228
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/48f6aab3-8d58-4675-806c-3fd7d5b7336f,0.9733503485377228
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/db4f3eca-e9f8-4f9c-88a1-795a20dd0f84,0.9664202770339229
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/bceacee1-bc17-49ba-ab6f-833a9ccde436,0.9664202770339229
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/09681d25-f08d-40ff-81cb-a731610aa84d,0.9664202770339229
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/82566926-7a8f-43a7-9f6a-ae0c463d7a1d,0.9664202770339229
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/c89a4a3c-52d7-4508-86fb-b7e5610cb1e0,0.9664202770339229
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/43e195fb-0f50-4b67-bff1-b74f68290fc6,0.9664202770339226
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/d8c8faa2-7e2a-4b74-9531-cd08be659c10,0.9547946680323219
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/e4a44b76-53fd-4c88-9ccf-ba095fcb9673,0.9547928780520203
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/6f055461-adb2-41fe-86c1-50d3afdf9360,0.9547928780520203
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/27c90961-5430-4217-ad97-4feaa91cede7,0.9547928780520203
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,0.9395022203284649
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/abab52f8-6fd4-4e3f-8f9c-bb9f5f62785f,0.9395022203284649
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/d3b5feb6-910f-4309-a6a8-42c0477227c9,0.9395022203284649
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/df58ff32-e4db-41fe-9a25-47dbde90c694,0.9395022203284649
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/cd304e60-3de4-4dd9-b289-ce1a0efae4d7,0.9394994685178455
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/8b652088-8c73-466d-b59c-3fbb8c01e399,0.9394994685178455
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,0.9108875232232396
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,0.9107131299151676
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/78ee24bb-4ae4-49e9-bad2-d6f13166b89e,0.9107131299151676
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,0.9107131299151676
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/d1085194-4902-4252-95fd-faf03afd9288,0.8930034006641226
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/470a6b74-a31b-4a50-bfff-da1b475c945b,0.8916850255478842
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/85765dd5-2197-4361-b4c6-c9d30186044a,0.8916850255478842
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,0.8916850255478842
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/d194f593-af76-4ee7-84a6-00f7531d47cf,0.8618843849429639
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/bddd9066-3f8c-4330-8e33-23be89ee8a0b,0.8618843849429639
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/ea1d468d-e988-42cd-8e34-71701e568878,0.8618843849429639
http://purl.org/ccf/1.5/9a6cb9d5-afdd-429d-98ba-f157a42c7937,,spatial,spatial,http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,0.8618843849429639
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,0.9999687234891185
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/c07ec91d-9dbe-4132-a93c-b960895b009d,0.9985232376377362
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/70f16514-e190-40b4-adf8-b937b150d733,0.9961914519962989
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/cf4ba102-edf7-4fe4-bb1d-860cdf57609d,0.9920787907530112
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/bd004aeb-6e60-4d5b-8d40-cfdd55b8b6fe,0.9903351978364822
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/7f7fe1b0-d9f6-48c2-a304-2ea5874c7392,0.983893892198002
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/1d965182-bf13-4738-af05-72b817121959,0.98384552563063
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/72ea5aad-4be7-4478-afc0-7736bc0d90e3,0.9797886221698087
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,0.9796140760280289
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/29e439fb-cfec-4c2d-a14e-3bc60eb8e255,0.9795427828753288
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/61d9f366-c050-4c28-995f-32ab920a7ca8,0.9794349110957429
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/f66f91f9-c6c5-414d-b784-2faec33e0505,0.9794349110957428
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/6f74a57b-41ce-4581-a206-2e84b58c1c98,0.9794349110957428
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,0.9794349110957428
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/52c4948d-bdc2-4201-a991-61a2c0a565c0,0.9794349110957428
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/37283102-d963-4639-8834-4813fbb3c247,0.9794349110957428
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,0.9794349110957425
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/c2fe6203-2a4d-41eb-898a-ca22ca1646fa,0.9794349110957425
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/26edd761-8b50-453c-9b03-2337806c9e3a,0.9794349110957425
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/69ac0df4-f442-4d62-90dc-86fcbc38eb23,0.9794349110957425
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/731ade72-cdb7-4262-8be1-859396820dfd,0.9794349110957425
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/70ad7ae6-c9af-4975-98e2-98c249e36ddd,0.9786034378233348
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/007eb4d9-1694-4380-99e1-4aba832d9227,0.9749813658151544
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/f3f2fabb-6802-4fd4-920e-1914293db252,0.9748142358808735
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/0838235d-f0e1-406b-8133-429be147408d,0.974811758610531
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/f31c1726-c693-4734-8c1c-4f1d64bbe034,0.9747926533008776
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/64c5c92d-dc07-40c4-a702-cbef17753fa6,0.9747623266688795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/ab795728-23ba-4eca-b1ed-c96e69e94ff0,0.9747519459052796
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,0.9747519459052796
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/d674ff95-4757-404a-b521-0bf66631401e,0.9747519459052796
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/e4853294-071d-4bef-bff3-2fd52a5c6af0,0.9747519459052796
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/db35f27d-313f-4dd6-819b-375cf106aac1,0.9747519459052796
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/e88dfa31-cb6b-4eaa-b16c-e5c97de2701e,0.9747519459052796
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/c11ab720-9dc0-4948-8077-3add6ba2492e,0.9747519459052796
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/87be14d0-b753-4a3c-92cf-d486144079fa,0.9747519459052795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,0.9747519459052795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/6a6392a9-8ac1-4666-a684-83d310ca055f,0.9747519459052795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/cb68d9a5-9884-4eef-afe8-e087cac7bf54,0.9747519459052795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/87be07c9-cf37-4001-a589-e2c048b5d3f3,0.9747519459052795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/14b3cd07-fd94-4aac-a467-6a287ca0d4b2,0.9747519459052795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/769ca7e9-ead0-4882-966c-d6f5c273c2ee,0.9747519459052795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/8d126897-60f6-433e-a56b-cbe730475742,0.9747519459052795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/5c7d77e3-e7e4-4f6c-bf86-01e78c3de7ad,0.9747519459052795
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/2990ecc8-1854-4794-8f11-1b31c5c94e5f,0.9747519459052792
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/5166a7a1-bd21-4aa3-ba20-23453cb4c431,0.9747519459052791
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/2a9e525a-4ad9-4085-bca9-31a2d0512008,0.9747519459052789
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/4ae53bc8-b6da-4ba9-9030-a93ae44389b9,0.8330496793709632
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/4e2e6f98-ec16-4627-a06a-d3cdc282ee1c,0.8330496793709632
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/5764d42e-95e4-4e5a-b36e-ca498354906d,0.3494608815066511
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/c5e652ed-7e40-41de-bfc0-a73f05a0c66a,0.34946088150665106
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/3a25960a-8e7a-4020-8dfb-8ce6c3423e35,0.34946088150665106
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/19fee435-ebad-476c-bc9a-e11d2cee035e,0.34946088150665106
http://purl.org/ccf/1.5/9b2bcd9c-b142-45d3-bf38-f4a24afdb73a,,azimuth,sc_bulk,http://purl.org/ccf/1.5/1f414fc5-cb93-45b7-a1b8-0cd21dfa9f7d,0.349460881506651
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/d9aed544-4c6e-42c2-a137-9a9381d8f8c8,0.9999998048575786
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/42b97dcb-2033-40ea-82a2-319a1e30dca2,0.9999998048575786
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/78ee24bb-4ae4-49e9-bad2-d6f13166b89e,0.9999998048575786
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/ea1d468d-e988-42cd-8e34-71701e568878,0.9882923457112439
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/bddd9066-3f8c-4330-8e33-23be89ee8a0b,0.9882923457112439
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,0.9882923457112439
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/d194f593-af76-4ee7-84a6-00f7531d47cf,0.9882923457112438
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/470a6b74-a31b-4a50-bfff-da1b475c945b,0.9869725264768981
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/85765dd5-2197-4361-b4c6-c9d30186044a,0.9869725264768981
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/5d35eae0-82df-40c7-952c-6fbab03034b2,0.9869725264768981
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/d1085194-4902-4252-95fd-faf03afd9288,0.9868168088815535
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/e4a44b76-53fd-4c88-9ccf-ba095fcb9673,0.9735362567079138
http://purl.org/ccf/1.5/9d795171-ba1f-4ae2-9b98-9a285280ebf6,,spatial,spatial,http://purl.org/ccf/1.5/6f055461-adb2-41fe-86c1-50d3afdf9360,0.9735362567079138
