organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019001,pre-TB secretory,244.375,0.01547685561719768,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000312,Goblet (subsegmental),224.078,0.01419139786389943,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,Hillock-like,221.183,0.01400805056154941,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000913,CD8 T cells,187.043,0.01184588237425067,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,Pericytes,184.782,0.01170268781445329,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033043,Interstitial Mph perivascular,141.742,0.008976861253781422,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma cells,138.477,0.008770080962875433,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,136.452,0.00864183284983267,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,NK cells,130.177,0.00824442203040386,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002241,Peribronchial fibroblasts,115.527,0.007316602348390782,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophages,113.764,0.0072049473245417,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028006,Adventitial fibroblasts,108.133,0.006848322571680562,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,106.725,0.006759150550364903,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,64.732,0.004099633014066253,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblasts,62.011,0.003927305549577681,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cells,44.765,0.002835074953263854,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,Classical monocytes,42.829,0.002712463423954823,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000165,Neuroendocrine,41.86600000000001,0.00265147432130782,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000322,AT0,41.7,0.002640961142658388,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),40.652,0.002574588785883664,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000313,SMG serous (nasal),22.127,0.001401356048048013,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033077,Alveolar Mph proliferating,19.721,0.00124897829003276,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033044,Deuterosomal,13.908,8.808270400981501E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002394,DC1,10.719,6.788600117063611E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033022,SMG mucous,9.913,6.278140960952662E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000491,Mesothelium,9.076,5.748048760375906E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001056,Migratory DCs,8.353,5.290155497512113E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0005006,Ionocyte,8.295,5.253422704640606E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033041,Alveolar Mph CCL3+,8.222999999999999,5.207823375558735E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033005,SMG serous (bronchial),8.190999999999999,5.187557007077903E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000784,Plasmacytoid DCs,8.17,5.174257202762357E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002075,Tuft,7.380000000000001,4.673931230891824E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019003,Goblet (bronchial),5.448,3.450349233861606E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033079,Lymphatic EC proliferating,5.22,3.30595135843568E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000037,Hematopoietic stem cells,4.407,2.791058934219548E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,3.836,2.429430921639707E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033042,Alveolar Mph MT-positive,2.975,1.884138944702327E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033023,SMG duct,2.797,1.7714072700277E-4,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,celltypist,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4023054,Subpleural fibroblasts,1.183,7.492223097757489E-5,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0010003,AT0,1428.196,0.2350081509321945,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,AT2,493.1660000000001,0.08114994703992072,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC differentiating,212.736,0.03500548523921879,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,CD4 T cells,199.21,0.03277979615347085,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019019,Smooth muscle,190.054,0.03127318597536142,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar Mph proliferating,181.707,0.02989969589708713,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,Club (nasal),132.393,0.02178512902036276,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033042,Alveolar Mph MT-positive,128.908,0.02121167593269224,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028002,EC general capillary,125.37,0.02062950175071854,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,AT1,106.935,0.01759604187375837,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002145,Multiciliated (non-nasal),106.182,0.01747213651507375,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028006,Adventitial fibroblasts,103.293,0.01699675460107657,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033041,Alveolar Mph CCL3+,98.02400000000002,0.01612974618818246,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000861,Monocyte-derived Mph,95.799,0.01576362477639855,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,Non-classical monocytes,95.157,0.01565798435106584,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028004,Alveolar fibroblasts,92.94500000000001,0.01529400207562044,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001603,Interstitial Mph perivascular,85.949,0.01414281762760236,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblasts,83.58800000000001,0.01375431755873863,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001568,EC arterial,80.762,0.01328930222853578,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028003,EC aerocyte capillary,78.762,0.01296020433030305,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma cells,78.397,0.01290014396387558,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000312,Goblet (bronchial),77.16600000000001,0.01269758420751334,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033048,Suprabasal,74.638,0.01228160446414717,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000037,Hematopoietic stem cells,73.20100000000001,0.01204514762426695,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002632,pre-TB secretory,72.21000000000001,0.01188207961569264,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),71.46300000000001,0.01175916155070271,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000623,NK cells,68.82900000000001,0.01132573961873021,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002075,Tuft,68.739,0.01131093021330974,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002633,Basal resting,68.294,0.01123770593095295,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cells,68.24300000000001,0.01122931393454802,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033044,Deuterosomal,68.156,0.0112149981759749,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033008,EC venous pulmonary,67.67,0.01113502738670434,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000784,Plasmacytoid DCs,66.636,0.01096488377331802,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002543,EC venous systemic,63.992,0.01052981635185436,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_2000093,Peribronchial fibroblasts,63.70500000000001,0.01048259080345796,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0009089,Pericytes,63.068,0.01037777312287084,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019001,SMG serous (bronchial),62.8,0.01033367400450765,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033045,Migratory DCs,61.325,0.01009096430456102,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,Classical monocytes,60.032,0.009878202513353558,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030023,Hillock-like,59.194,0.009740310493994044,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,Subpleural fibroblasts,56.69900000000001,0.009329760865948717,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,DC2,56.536,0.00930293938724275,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,DC1,55.13800000000001,0.009072899956378073,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cells,53.505,0.00880419152247105,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000625,CD8 T cells,51.101,0.008408615848795311,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000077,Mesothelium,50.962,0.008385743544868138,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019003,Goblet (subsegmental),47.95,0.00789012211012965,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033024/CL:4033055,SMG duct,46.94900000000001,0.007725408612064169,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000223,Neuroendocrine,46.542,0.007658437189773808,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cells proliferating,46.523,0.007655310759740598,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0005006,Ionocyte,44.593,0.007337731287946015,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,frmatch,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000313,SMG serous (nasal),43.827,0.00721168679292288,3
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002144,Capillary EC,1165.028,0.1429573771473461,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002063,AT2,695.885,0.08539013173604493,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4028003,Aerocyte,522.9440000000001,0.06416901794200808,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage,518.521,0.06362628379388226,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,Plasma cell,513.566,0.06301826939099658,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000057,G0S2+PPP1R14A+ fibroblast,503.541,0.06178812925195945,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000232,Fetal HBG+ erythrocyte,484.5410000000001,0.05945669158196391,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002062,AT1,474.275,0.05819697899669157,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002543,Venous EC,321.124,0.03940424159682375,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000235,LYVE1 macrophage,240.191,0.02947317607336323,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000271,Multiciliated cell,225.802,0.02770754151370186,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000792,Treg cell,220.533,0.02706099703563835,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000788,Naive B cell,215.02,0.02638451198960228,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000413,Arterial EC,212.766,0.02610792985759333,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,Neutrophil,209.008,0.02564679602791737,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell,181.755,0.02230265545842323,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000909,GZMB CD8 T cell,176.321,0.0216358642848045,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0019031,Goblet cell,167.201,0.02051677420320664,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000576,CD16 monocyte,153.363,0.01881875133597514,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,Alveolar macrophage,138.57,0.01700354304901492,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000669,Pericyte,115.803,0.0142098671841313,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000359,Vascular smooth muscle cell,104.938,0.01287665295863121,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,Lymphatic EC,83.645,0.01026384757404094,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000158,Club cell,81.771,0.0100338941954319,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002399,cDC2,69.745,0.00855821685757051,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell,68.69,0.00842876071326286,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000765,Intermediate EPCAM+ erythroblast,52.298,0.006417343540285648,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000895,Naive CD4 T cell,44.34,0.00544083927829488,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000787,Memory B cell,26.922,0.003303524471137906,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,Mast cell,26.056,0.003197259996284425,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000646,Basal cell of bladder,22.491,0.002759808665045786,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000186,Myofibroblast,16.084,0.001973623341274128,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002368,Airway basal cell,15.081,0.001850547973747521,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000789,abT (entry) cell,14.849,0.001822079892724417,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001054,CD14 monocyte,12.855,0.001577401644620674,4
lung,http://purl.org/sig/ont/fma/fma7364,Right anterior basal bronchopulmonary segment,Female,pan-human-azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002394,cDC1,9.85,0.001208666371024009,4
