sex,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
Female,VHFLeftKidney,renal papilla,Alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,1,2
Female,VHFLeftKidney,renal papilla,Arterial EC,http://purl.obolibrary.org/obo/CL_1000413,6,12
Female,VHFLeftKidney,renal papilla,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,668.5,1337
Female,VHFLeftKidney,renal papilla,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,354.5,709
Female,VHFLeftKidney,renal papilla,Basal cell of bladder,http://purl.obolibrary.org/obo/CL_0000646,116,232
Female,VHFLeftKidney,renal papilla,CD16 NK cell,http://purl.obolibrary.org/obo/CL_0000939,279,558
Female,VHFLeftKidney,renal papilla,CFD+MGP+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,4,8
Female,VHFLeftKidney,renal papilla,CLDN3+ epithelial cell,http://purl.obolibrary.org/obo/CL_0000066,8,16
Female,VHFLeftKidney,renal papilla,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,1315.5,2631
Female,VHFLeftKidney,renal papilla,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,79.5,159
Female,VHFLeftKidney,renal papilla,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,1,1
Female,VHFLeftKidney,renal papilla,Cycling T/NK cell,http://purl.obolibrary.org/obo/CL_0000542,1,2
Female,VHFLeftKidney,renal papilla,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,91.5,183
Female,VHFLeftKidney,renal papilla,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,1,1
Female,VHFLeftKidney,renal papilla,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,574,1148
Female,VHFLeftKidney,renal papilla,Descending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001285,44,88
Female,VHFLeftKidney,renal papilla,Fetal HBG+ erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,3,6
Female,VHFLeftKidney,renal papilla,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,2,2
Female,VHFLeftKidney,renal papilla,GZMB CD8 T cell,http://purl.obolibrary.org/obo/CL_0000909,3,6
Female,VHFLeftKidney,renal papilla,GZMK CD8 T cell,http://purl.obolibrary.org/obo/CL_4052021,1,2
Female,VHFLeftKidney,renal papilla,Hofbauer cell,http://purl.obolibrary.org/obo/CL_3000001,2,4
Female,VHFLeftKidney,renal papilla,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,3610.5,7221
Female,VHFLeftKidney,renal papilla,LYVE1 macrophage,http://purl.obolibrary.org/obo/CL_0000235,5,10
Female,VHFLeftKidney,renal papilla,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,3,6
Female,VHFLeftKidney,renal papilla,M1 macrophage,http://purl.obolibrary.org/obo/CL_0000863,2,4
Female,VHFLeftKidney,renal papilla,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,82.5,165
Female,VHFLeftKidney,renal papilla,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,1,2
Female,VHFLeftKidney,renal papilla,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,603,1206
Female,VHFLeftKidney,renal papilla,Memory CD4 T cell,http://purl.obolibrary.org/obo/CL_0000897,1,2
Female,VHFLeftKidney,renal papilla,Mesenchymal stromal cell,http://purl.obolibrary.org/obo/CL_0008019,2,4
Female,VHFLeftKidney,renal papilla,Microglia,http://purl.obolibrary.org/obo/CL_0000129,3,6
Female,VHFLeftKidney,renal papilla,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,9,18
Female,VHFLeftKidney,renal papilla,Naive B cell,http://purl.obolibrary.org/obo/CL_0000788,4,8
Female,VHFLeftKidney,renal papilla,Naive CD4 T cell,http://purl.obolibrary.org/obo/CL_0000895,1,2
Female,VHFLeftKidney,renal papilla,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,2.5,5
Female,VHFLeftKidney,renal papilla,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,2,2
Female,VHFLeftKidney,renal papilla,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,9.5,19
Female,VHFLeftKidney,renal papilla,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,608,1216
Female,VHFLeftKidney,renal papilla,Pericyte,http://purl.obolibrary.org/obo/CL_0000669,1,2
Female,VHFLeftKidney,renal papilla,Plasma cell,http://purl.obolibrary.org/obo/CL_0000786,228,456
Female,VHFLeftKidney,renal papilla,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,3,6
Female,VHFLeftKidney,renal papilla,Renal epithelial cell - Loop of Henle,http://purl.obolibrary.org/obo/CL_1000909,201,402
Female,VHFLeftKidney,renal papilla,Renal epithelial cell - distal tubules,http://purl.obolibrary.org/obo/CL_0002305,196,392
Female,VHFLeftKidney,renal papilla,Renal epithelial cell - proximal tubules,http://purl.obolibrary.org/obo/CL_0002306,40,80
Female,VHFLeftKidney,renal papilla,T,http://purl.obolibrary.org/obo/CL_0000084,29,58
Female,VHFLeftKidney,renal papilla,Treg cell,http://purl.obolibrary.org/obo/CL_0000792,2,4
Female,VHFLeftKidney,renal papilla,Type B intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,83,166
Female,VHFLeftKidney,renal papilla,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,22.5,45
Female,VHFLeftKidney,renal papilla,Venous EC,http://purl.obolibrary.org/obo/CL_0002543,100,200
Female,VHFLeftKidney,renal papilla,cDC1,http://purl.obolibrary.org/obo/CL_0002394,1,2
Female,VHFLeftKidney,renal papilla,cDC2,http://purl.obolibrary.org/obo/CL_0002399,12,24
Female,VHFLeftKidney,renal pyramid,Adipocyte,http://purl.obolibrary.org/obo/CL_0000136,1.66666666666666666667,5
Female,VHFLeftKidney,renal pyramid,Afferent / Efferent Arteriole Endothelial,http://purl.obolibrary.org/obo/CL_1000412,73.83870967741935483871,2289
Female,VHFLeftKidney,renal pyramid,Alveolar macrophage,http://purl.obolibrary.org/obo/CL_0000583,2.625,42
Female,VHFLeftKidney,renal pyramid,Amacrine cell,http://purl.obolibrary.org/obo/CL_0000561,2,8
Female,VHFLeftKidney,renal pyramid,Arterial EC,http://purl.obolibrary.org/obo/CL_1000413,29.15625,933
Female,VHFLeftKidney,renal pyramid,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,1181.73529411764705882353,40179
Female,VHFLeftKidney,renal pyramid,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,298.21875,9543
Female,VHFLeftKidney,renal pyramid,B,http://purl.obolibrary.org/obo/CL_0000236,157.03846153846153846154,4083
Female,VHFLeftKidney,renal pyramid,Basal cell of bladder,http://purl.obolibrary.org/obo/CL_0000646,87.51724137931034482759,2538
Female,VHFLeftKidney,renal pyramid,CD14 monocyte,http://purl.obolibrary.org/obo/CL_0001054,1.27272727272727272727,14
Female,VHFLeftKidney,renal pyramid,CD16 NK cell,http://purl.obolibrary.org/obo/CL_0000939,420.70588235294117647059,14304
Female,VHFLeftKidney,renal pyramid,CD16 monocyte,http://purl.obolibrary.org/obo/CL_0000576,1,1
Female,VHFLeftKidney,renal pyramid,CD56 NK cell,http://purl.obolibrary.org/obo/CL_0000938,1.25,10
Female,VHFLeftKidney,renal pyramid,CFD+MGP+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,18.33333333333333333333,330
Female,VHFLeftKidney,renal pyramid,CLDN3+ epithelial cell,http://purl.obolibrary.org/obo/CL_0000066,8.42857142857142857143,118
Female,VHFLeftKidney,renal pyramid,CRABP1+ mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,1,2
Female,VHFLeftKidney,renal pyramid,Capillary EC,http://purl.obolibrary.org/obo/CL_0002144,62.73076923076923076923,1631
Female,VHFLeftKidney,renal pyramid,Classical Dendritic,http://purl.obolibrary.org/obo/CL_0000990,130.36363636363636363636,2868
Female,VHFLeftKidney,renal pyramid,Club cell,http://purl.obolibrary.org/obo/CL_0000158,1.6,16
Female,VHFLeftKidney,renal pyramid,Cone-OFF-bipolar cell,http://purl.obolibrary.org/obo/CL_0000750,1,2
Female,VHFLeftKidney,renal pyramid,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,2292.14705882352941176471,77933
Female,VHFLeftKidney,renal pyramid,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,4.46666666666666666667,67
Female,VHFLeftKidney,renal pyramid,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,146.3125,4682
Female,VHFLeftKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,411.625,13172
Female,VHFLeftKidney,renal pyramid,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,1492.05882352941176470588,50730
Female,VHFLeftKidney,renal pyramid,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,5573.06060606060606060606,183911
Female,VHFLeftKidney,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,347.4,1737
Female,VHFLeftKidney,renal pyramid,Cycling B,http://purl.obolibrary.org/obo/CL_4033068,1,2
Female,VHFLeftKidney,renal pyramid,Cycling Mononuclear Phagocyte,http://purl.obolibrary.org/obo/CL_4033078,1,5
Female,VHFLeftKidney,renal pyramid,Cycling T/NK cell,http://purl.obolibrary.org/obo/CL_0000542,5.71428571428571428571,160
Female,VHFLeftKidney,renal pyramid,Cycling macrophage,http://purl.obolibrary.org/obo/CL_4033076,2,16
Female,VHFLeftKidney,renal pyramid,D1 medium spiny neuron,http://purl.obolibrary.org/obo/CL_4023026,2,4
Female,VHFLeftKidney,renal pyramid,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,3901.70588235294117647059,132658
Female,VHFLeftKidney,renal pyramid,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,1924.54545454545454545455,63510
Female,VHFLeftKidney,renal pyramid,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,282.94117647058823529412,9620
Female,VHFLeftKidney,renal pyramid,Descending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001285,687.52941176470588235294,23376
Female,VHFLeftKidney,renal pyramid,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,2897.87096774193548387097,89834
Female,VHFLeftKidney,renal pyramid,Distal Convoluted Tubule Type 2,http://purl.obolibrary.org/obo/CL_4030017,4.5,36
Female,VHFLeftKidney,renal pyramid,Early SOX4+ erythroblast,http://purl.obolibrary.org/obo/CL_0000765,4,16
Female,VHFLeftKidney,renal pyramid,Endothelial���mesenchymal transition EC,http://purl.obolibrary.org/obo/CL_0000115,3.375,54
Female,VHFLeftKidney,renal pyramid,Eye melanocyte,http://purl.obolibrary.org/obo/CL_0000148,1,4
Female,VHFLeftKidney,renal pyramid,Fetal HBG+ erythrocyte,http://purl.obolibrary.org/obo/CL_0000232,5.63636363636363636364,124
Female,VHFLeftKidney,renal pyramid,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,931.60606060606060606061,30743
Female,VHFLeftKidney,renal pyramid,GATA4+ mesothelial cell,http://purl.obolibrary.org/obo/CL_0000077,1,1
Female,VHFLeftKidney,renal pyramid,GREB1+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,7,14
Female,VHFLeftKidney,renal pyramid,GZMB CD8 T cell,http://purl.obolibrary.org/obo/CL_0000909,15.0625,482
Female,VHFLeftKidney,renal pyramid,GZMK CD8 T cell,http://purl.obolibrary.org/obo/CL_4052021,2,36
Female,VHFLeftKidney,renal pyramid,GZMK cytotoxic CD4 T cell,http://purl.obolibrary.org/obo/CL_0000934,6.68421052631578947368,127
Female,VHFLeftKidney,renal pyramid,Ganglion cell,http://purl.obolibrary.org/obo/CL_0000740,1,3
Female,VHFLeftKidney,renal pyramid,Germinal center B cell,http://purl.obolibrary.org/obo/CL_0000844,2.1875,35
Female,VHFLeftKidney,renal pyramid,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,119.09677419354838709677,3692
Female,VHFLeftKidney,renal pyramid,Granulosa cell,http://purl.obolibrary.org/obo/CL_0000501,1,2
Female,VHFLeftKidney,renal pyramid,Hofbauer cell,http://purl.obolibrary.org/obo/CL_3000001,3.2,64
Female,VHFLeftKidney,renal pyramid,Horizontal cell,http://purl.obolibrary.org/obo/CL_0000745,2.5,10
Female,VHFLeftKidney,renal pyramid,IGFBP6+APOD+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,3.66666666666666666667,11
Female,VHFLeftKidney,renal pyramid,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,2841.67647058823529411765,96617
Female,VHFLeftKidney,renal pyramid,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,309.48387096774193548387,9594
Female,VHFLeftKidney,renal pyramid,LYVE1 macrophage,http://purl.obolibrary.org/obo/CL_0000235,3.65384615384615384615,95
Female,VHFLeftKidney,renal pyramid,Late hemoglobin+ erythroblast,http://purl.obolibrary.org/obo/CL_0000765,3.47058823529411764706,59
Female,VHFLeftKidney,renal pyramid,Leydig cell,http://purl.obolibrary.org/obo/CL_0000178,1,4
Female,VHFLeftKidney,renal pyramid,Luminal cell,http://purl.obolibrary.org/obo/CL_0000066,7.8,78
Female,VHFLeftKidney,renal pyramid,Lymphatic EC,http://purl.obolibrary.org/obo/CL_0002138,1,2
Female,VHFLeftKidney,renal pyramid,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,10.25,287
Female,VHFLeftKidney,renal pyramid,M1 macrophage,http://purl.obolibrary.org/obo/CL_0000863,1.33333333333333333333,8
Female,VHFLeftKidney,renal pyramid,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,62.97058823529411764706,2141
Female,VHFLeftKidney,renal pyramid,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,428.08823529411764705882,14555
Female,VHFLeftKidney,renal pyramid,Mammary luminal cell,http://purl.obolibrary.org/obo/CL_4033058,1,2
Female,VHFLeftKidney,renal pyramid,Mast,http://purl.obolibrary.org/obo/CL_0000097,41.14285714285714285714,576
Female,VHFLeftKidney,renal pyramid,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,1298.14705882352941176471,44137
Female,VHFLeftKidney,renal pyramid,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,2664.25806451612903225806,82592
Female,VHFLeftKidney,renal pyramid,Memory B cell,http://purl.obolibrary.org/obo/CL_0000787,1,4
Female,VHFLeftKidney,renal pyramid,Memory CD4 T cell,http://purl.obolibrary.org/obo/CL_0000897,10.81818181818181818182,357
Female,VHFLeftKidney,renal pyramid,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,229.46666666666666666667,6884
Female,VHFLeftKidney,renal pyramid,Mesenchymal stromal cell,http://purl.obolibrary.org/obo/CL_0008019,8.39130434782608695652,193
Female,VHFLeftKidney,renal pyramid,Microglia,http://purl.obolibrary.org/obo/CL_0000129,2,32
Female,VHFLeftKidney,renal pyramid,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,101.54545454545454545455,3351
Female,VHFLeftKidney,renal pyramid,Myofibroblast,http://purl.obolibrary.org/obo/CL_0000186,1.16666666666666666667,14
Female,VHFLeftKidney,renal pyramid,Naive B cell,http://purl.obolibrary.org/obo/CL_0000788,4,128
Female,VHFLeftKidney,renal pyramid,Naive CD4 T cell,http://purl.obolibrary.org/obo/CL_0000895,138.38235294117647058824,4705
Female,VHFLeftKidney,renal pyramid,Naive T cell,http://purl.obolibrary.org/obo/CL_0000898,3.11111111111111111111,56
Female,VHFLeftKidney,renal pyramid,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,1.85714285714285714286,39
Female,VHFLeftKidney,renal pyramid,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,1,3
Female,VHFLeftKidney,renal pyramid,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,3.04761904761904761905,64
Female,VHFLeftKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,392.0625,12546
Female,VHFLeftKidney,renal pyramid,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,233.5,7939
Female,VHFLeftKidney,renal pyramid,PLAC9+ fibroblast,http://purl.obolibrary.org/obo/CL_0000057,7,14
Female,VHFLeftKidney,renal pyramid,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,61.88461538461538461538,1609
Female,VHFLeftKidney,renal pyramid,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,589.5,18864
Female,VHFLeftKidney,renal pyramid,Pericyte,http://purl.obolibrary.org/obo/CL_0000669,15.91666666666666666667,382
Female,VHFLeftKidney,renal pyramid,Peritubular Capilary Endothelial,http://purl.obolibrary.org/obo/CL_1001033,264.5625,8466
Female,VHFLeftKidney,renal pyramid,Plasma,http://purl.obolibrary.org/obo/CL_0000786,15.9375,255
Female,VHFLeftKidney,renal pyramid,Plasma cell,http://purl.obolibrary.org/obo/CL_0000786,1433.82352941176470588235,48750
Female,VHFLeftKidney,renal pyramid,Plasmacytoid Dendritic,http://purl.obolibrary.org/obo/CL_0001058,2.28571428571428571429,16
Female,VHFLeftKidney,renal pyramid,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,30,1500
Female,VHFLeftKidney,renal pyramid,Pre-ProB cell,http://purl.obolibrary.org/obo/CL_0002045,1,2
Female,VHFLeftKidney,renal pyramid,ProB cell,http://purl.obolibrary.org/obo/CL_0000826,1,2
Female,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,969.7,29091
Female,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,52.5,420
Female,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,132.48387096774193548387,4107
Female,VHFLeftKidney,renal pyramid,Renal epithelial cell - Loop of Henle,http://purl.obolibrary.org/obo/CL_1000909,1315.21875,42087
Female,VHFLeftKidney,renal pyramid,Renal epithelial cell - distal tubules,http://purl.obolibrary.org/obo/CL_0002305,228.63636363636363636364,7545
Female,VHFLeftKidney,renal pyramid,Renal epithelial cell - proximal tubules,http://purl.obolibrary.org/obo/CL_0002306,169.34482758620689655172,4911
Female,VHFLeftKidney,renal pyramid,Renin-positive Juxtaglomerular Granular,http://purl.obolibrary.org/obo/CL_0000648,17.17647058823529411765,292
Female,VHFLeftKidney,renal pyramid,SCN7A fibroblast,http://purl.obolibrary.org/obo/CL_0000057,8.33333333333333333333,25
Female,VHFLeftKidney,renal pyramid,Schwann / Neural,http://purl.obolibrary.org/obo/CL_0002573,13.6,272
Female,VHFLeftKidney,renal pyramid,Sertoli cell,http://purl.obolibrary.org/obo/CL_0000216,1.5,6
Female,VHFLeftKidney,renal pyramid,Splatter neuron,http://purl.obolibrary.org/obo/CL_0000540,1,2
Female,VHFLeftKidney,renal pyramid,Steroidogenic cell,http://purl.obolibrary.org/obo/CL_1001601,1,10
Female,VHFLeftKidney,renal pyramid,T,http://purl.obolibrary.org/obo/CL_0000084,97.26470588235294117647,3307
Female,VHFLeftKidney,renal pyramid,Tfh cell,http://purl.obolibrary.org/obo/CL_0002038,1,4
Female,VHFLeftKidney,renal pyramid,Treg cell,http://purl.obolibrary.org/obo/CL_0000792,10.5625,338
Female,VHFLeftKidney,renal pyramid,Type A intercalated cell,http://purl.obolibrary.org/obo/CL_0005011,36.37931034482758620690,1055
Female,VHFLeftKidney,renal pyramid,Type B intercalated cell,http://purl.obolibrary.org/obo/CL_0002201,21.40740740740740740741,578
Female,VHFLeftKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,356.03448275862068965517,10325
Female,VHFLeftKidney,renal pyramid,Vascular smooth muscle cell,http://purl.obolibrary.org/obo/CL_0000359,2.5,15
Female,VHFLeftKidney,renal pyramid,Venous EC,http://purl.obolibrary.org/obo/CL_0002543,22,726
Female,VHFLeftKidney,renal pyramid,abT (entry) cell,http://purl.obolibrary.org/obo/CL_0000789,8.25,198
Female,VHFLeftKidney,renal pyramid,cDC1,http://purl.obolibrary.org/obo/CL_0002394,1,2
Female,VHFLeftKidney,renal pyramid,cDC2,http://purl.obolibrary.org/obo/CL_0002399,2.75,44
Female,VHFRightKidney,renal papilla,Arterial EC,http://purl.obolibrary.org/obo/CL_1000413,1,1
Female,VHFRightKidney,renal papilla,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,760.5,1521
Female,VHFRightKidney,renal papilla,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,508.5,1017
Female,VHFRightKidney,renal papilla,Basal cell of bladder,http://purl.obolibrary.org/obo/CL_0000646,2,4
Female,VHFRightKidney,renal papilla,CD14 monocyte,http://purl.obolibrary.org/obo/CL_0001054,1,1
Female,VHFRightKidney,renal papilla,CD16 NK cell,http://purl.obolibrary.org/obo/CL_0000939,890.5,1781
Female,VHFRightKidney,renal papilla,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,790,1580
Female,VHFRightKidney,renal papilla,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,1,2
Female,VHFRightKidney,renal papilla,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,60,60
Female,VHFRightKidney,renal papilla,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,360,720
Female,VHFRightKidney,renal papilla,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,33,66
Female,VHFRightKidney,renal papilla,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,337,674
Female,VHFRightKidney,renal papilla,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,37,74
Female,VHFRightKidney,renal papilla,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,478.5,957
