dataset,tool,cell_id,cell_label,count,percentage_of_total
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,170,0.001691087966416982
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,134,0.001332975220587504
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0001058,"plasmacytoid dendritic cell, human",96,9.54967322211943E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,93,9.251245933928198E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,59,5.869070001094233E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,49,4.874312373790126E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),41,4.07850627194684E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,37,3.680603221025197E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_4033022,mucus secreting cell of bronchus submucosal gland,22,2.188466780069036E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0002075,brush cell of tracheobronchial tree,19,1.890039491877804E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_4033023,airway submucosal gland collecting duct epithelial cell,18,1.790563729147393E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_4033048,respiratory tract suprabasal cell,17,1.691087966416983E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,12,1.193709152764929E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,12,1.193709152764929E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,11,1.094233390034518E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_0000313,serous secreting cell,6,5.968545763824644E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,azimuth,http://purl.obolibrary.org/obo/CL_4033005,serous secreting cell of bronchus submucosal gland,2,1.989515254608215E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,45444,0.4520576561520785
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,13072,0.1300347170411929
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0005012,multiciliated epithelial cell,9200,0.09151770171197787
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000158,club cell,8611,0.08565857928715669
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,7304,0.072657097098292
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,4811,0.0478577894496006
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,4104,0.04082485302456056
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_1000312,bronchial goblet cell,1712,0.01703025057944632
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,1206,0.01199677698528753
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,1067,0.01061406388333483
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000913,"effector memory CD8-positive, alpha-beta T cell",1022,0.01016642295104798
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0019001,tracheobronchial serous cell,456,0.00453609478050673
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,319,0.003173276831100102
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,294,0.002924587424274076
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000669,pericyte,277,0.002755478627632378
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,228,0.002268047390253365
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,187,0.001860196763058681
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,170,0.001691087966416982
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,161,0.001601559779959613
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,129,0.001283237339222298
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000097,mast cell,119,0.001183761576491888
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,108,0.001074338237488436
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,98,9.748624747580252E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,49,4.874312373790126E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002241,pulmonary interstitial fibroblast,44,4.376933560138073E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,41,4.07850627194684E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,34,3.382175932833965E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033005,serous secreting cell of bronchus submucosal gland,34,3.382175932833965E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033022,mucus secreting cell of bronchus submucosal gland,25,2.486894068260268E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,21,2.088991017338625E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000236,B cell,19,1.890039491877804E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,18,1.790563729147393E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033043,lung interstitial macrophage,18,1.790563729147393E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033044,deuterosomal cell,14,1.39266067822575E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033077,cycling alveolar macrophage,13,1.293184915495339E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,12,1.193709152764929E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_1000491,mesothelial cell of pleura,11,1.094233390034518E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033041,CCL3-positive alveolar macrophage,11,1.094233390034518E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),10,9.947576273041074E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,9,8.952818645736966E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033079,Lymphatic EC proliferating,9,8.952818645736966E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000784,plasmacytoid dendritic cell,8,7.958061018432858E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000313,serous secreting cell,6,5.968545763824644E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033069,T cells proliferating,6,5.968545763824644E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0005006,ionocyte,4,3.979030509216429E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0019003,tracheobronchial goblet cell,3,2.984272881912322E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000037,hematopoietic stem cell,2,1.989515254608215E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0002075,brush cell of tracheobronchial tree,2,1.989515254608215E-5
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0000576,monocyte,1,9.947576273041073E-6
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_0001056,"dendritic cell, human",1,9.947576273041073E-6
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4023054,mesothelial fibroblast,1,9.947576273041073E-6
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033023,airway submucosal gland collecting duct epithelial cell,1,9.947576273041073E-6
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,celltypist,http://purl.obolibrary.org/obo/CL_4033042,metallothionein-positive alveolar macrophage,1,9.947576273041073E-6
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,347,0.1547725245316681
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000788,naive B cell,342,0.1525423728813559
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",327,0.1458519179304193
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,291,0.1297948260481713
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,134,0.05976806422836753
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000232,erythrocyte,130,0.05798394290811775
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000939,CD16 NK cell,125,0.05575379125780553
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,112,0.04995539696699376
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,68,0.03033006244424621
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,"CD8-positive, alpha-beta memory T cell",50,0.02230151650312221
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,45,0.02007136485280999
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000765,Late hemoglobin+ erythroblast,35,0.01561106155218555
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,34,0.0151650312221231
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",26,0.01159678858162355
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000669,pericyte,26,0.01159678858162355
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0019031,intestine goblet cell,22,0.009812667261373774
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,22,0.009812667261373774
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,18,0.008028545941123996
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T cell",17,0.007582515611061552
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,13,0.005798394290811775
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000789,alpha-beta T cell,10,0.004460303300624443
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,9,0.004014272970561998
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000271,lung multiciliated epithelial cell,8,0.003568242640499554
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,macrophage,6,0.002676181980374665
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,6,0.002676181980374665
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,4,0.001784121320249777
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4052021,GZMK CD8 T cell,3,0.001338090990187333
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000745,retina horizontal cell,3,0.001338090990187333
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage,2,8.920606601248885E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,1,4.460303300624443E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,1,4.460303300624443E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000561,amacrine cell,1,4.460303300624443E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000646,basal cell,1,4.460303300624443E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002368,respiratory tract epithelial cell,1,4.460303300624443E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,1,4.460303300624443E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000909,kidney loop of Henle epithelial cell,1,4.460303300624443E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,2203,0.2686257773442263
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,1696,0.2068040482867943
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",1212,0.1477868552615535
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,954,0.1163272771613218
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,610,0.07438117302767955
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000158,club cell,279,0.03402024143397147
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_1000271,lung multiciliated epithelial cell,217,0.02646018778197781
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,206,0.02511888794049506
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000235,macrophage,194,0.02365565174978661
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000669,pericyte,137,0.01670527984392147
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000767,basophil,110,0.01341299841482746
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000646,basal cell,80,0.009754907938056334
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,67,0.00816973539812218
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,51,0.006218753810510913
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,34,0.004145835873673942
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,24,0.002926472381416901
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,22,0.002682599682965492
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0001050,"effector CD8-positive, alpha-beta T cell",21,0.002560663333739788
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell,20,0.002438726984514084
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,19,0.00231679063528838
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",12,0.00146323619070845
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,11,0.001341299841482746
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0002370,respiratory tract goblet cell,7,8.535544445799293E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,6,7.316180953542251E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell,3,3.658090476771126E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0001044,"effector CD4-positive, alpha-beta T cell",2,2.438726984514084E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_2000016,lung microvascular endothelial cell,2,2.438726984514084E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,1,1.219363492257042E-4
https://entity.api.hubmapconsortium.org/entities/ee6e44b3e6cb77ef1806e722390a01a8,popv,http://purl.obolibrary.org/obo/CL_0002393,intermediate monocyte,1,1.219363492257042E-4
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_4028002,alveolar capillary type 1 endothelial cell,2623,0.4371666666666666
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,594,0.099
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,433,0.07216666666666667
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0002145,multiciliated columnar cell of tracheobronchial tree,360,0.06
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",340,0.05666666666666666
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_4033008,vein endothelial cell of respiratory system,243,0.0405
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,213,0.0355
https://entity.api.hubmapconsortium.org/entities/f189d4257178cd8370a4d2f376420c49,azimuth,http://purl.obolibrary.org/obo/CL_0009089,lung pericyte,163,0.02716666666666667
