dataset,reported_organ,modality,as,similarity
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma7373,0.00856135703908723
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma7364,0.008414657913840856
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma14930,0.9873478546445245
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma7360,0.0050854039565311464
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma7416,0.01622528690334741
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma7426,0.011153688197327321
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma7361,0.006507243323776541
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma15828,0.000007472024544034674
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma7400,0.002947212288137942
http://purl.org/ccf/1.5/79a10f00-84e0-4b8e-8622-485973df3773,Unknown,spatial,http://purl.org/sig/ont/fma/fma7398,0.031963025856591415
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00017685565074865235
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.0001907625555213787
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.0049686624133847244
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.96189869064484
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.00420456478154806
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.9999999999999999
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.9664202770339225
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.96143468265481
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.000009142706854839822
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.0050796911134618
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.9469153141596366
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.0000037771841035213247
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010417,0.000005075060228398868
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010748,0.000005459286359418312
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.000005132589933178781
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.010801204767775168
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.8582850926640087
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004887,0.014020265826062013
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.01773154769852978
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0008716,0.002095458134263889
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.017142859547785418
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004888,0.009036906118784589
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.000005261396745882283
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.0020766422456455374
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.000005802231132114162
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.013181485017705276
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.003721863179726323
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.001809615419215145
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7338,0.0962418484459288
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7361,0.010834640443030256
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7366,0.011142684182223363
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7375,0.012871806464583982
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7416,0.027273112150693883
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7386,0.016073701321266225
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7385,0.00884317337764258
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7428,0.015698345008784066
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7374,0.015506407837427273
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7364,0.01406262849901035
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma14930,0.9105324370324047
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma14928,0.8805440632423418
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7398,0.05361642363352988
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7360,0.008494649350853553
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7426,0.018708632386993093
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7339,0.049211304156935816
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7430,0.01333312889388399
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7359,0.013249606638865388
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7400,0.00460838031968244
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma14929,0.9064874409593995
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma14926,0.8635750365180543
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma7373,0.01432843052696357
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma14966,0.9459516193281036
http://purl.org/ccf/1.5/7f0bfe51-5458-4ef8-8641-c3d9a5fbd538,Unknown,spatial,http://purl.org/sig/ont/fma/fma15828,0.0000075541457618161684
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.019345774113709933
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.014346155969044896
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.004617160639792436
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.0231225553107466
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.000006246491124988046
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.0001903969744829714
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.8970168404178177
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.9358718494056424
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.000009842737375805845
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.004415755287963675
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.9459516193281038
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.0002053686905799199
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.003611395763366956
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.9547928780520204
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0008716,0.004474655605221933
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.9305547581499694
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.0030131587982839218
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010417,0.0000054636428562821315
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.0000040663921244886494
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.002084197510813204
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004887,0.011576423171791396
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.006057626733437143
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.9493585613319011
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.024924086737504944
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.0000056642466199411
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004888,0.007467902664971527
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.0000055255774435380486
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010748,0.000005877288066676731
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma14926,0.8961307802444509
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7364,0.011650473532705931
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7339,0.040730839713585536
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7375,0.010630064111908128
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7385,0.007325844506827977
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7360,0.00703846492995301
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7386,0.013304533244107415
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7366,0.009292809082701173
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7430,0.011023224463467676
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma14928,0.9387703640299907
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7338,0.07947743457883073
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7400,0.003938018073629855
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma14966,1
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7359,0.011006495804126742
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma14930,0.9759071051682783
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7374,0.012889195107516656
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7428,0.012969664961499707
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7416,0.02253301422425699
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma14929,0.972958264029239
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7373,0.011861698551529538
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7361,0.008990863916723909
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7426,0.015472021202483584
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma7398,0.04433949668540058
http://purl.org/ccf/1.5/7f4ad752-8a2d-4088-b91e-4e0d1a724d98,Unknown,spatial,http://purl.org/sig/ont/fma/fma15828,0.00000813254477176562
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.8582850926640087
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.8618843849429642
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.8409052653433439
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.7612319207838234
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001248,0.000009043316368554295
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.00018868877327511726
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.0001749330506468076
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001223,0.002677786888563296
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001228,0.002259121300149297
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002189,0.0009198130437925753
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004200,0.0009709175902897772
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0001284,0.002541322248019993
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010397,0.0000037361222855280894
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010417,0.000005019889182007734
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002094,0.0050686633344061045
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002194,0.000005204200032762524
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0008716,0.0007892424943324438
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002007,0.000005076793480611477
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.8251041626302765
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0010748,0.0000053999383857110185
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002078,0.0102959597095312
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002084,0.006162990401724993
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004536,0.000005739155001279171
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004887,0.008329733404227631
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,1.0000000000000002
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002015,0.0019139702570081273
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0004888,0.005378777738511795
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.obolibrary.org/obo/UBERON_0002080,0.009230178835895128
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7375,0.007650424548534327
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7416,0.01622528690334741
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14926,0.8924465941918329
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7374,0.009347580464132926
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7359,0.007976416662526796
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7361,0.006507243323776541
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14929,0.9884915076944449
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14928,0.9697925868656623
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7360,0.0050854039565311464
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7430,0.007943793831428809
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14930,0.9873478546445245
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7400,0.002947212288137942
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7385,0.00529186956676637
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7398,0.031963025856591415
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7366,0.006765560049871471
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7364,0.008414657913840856
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7426,0.011153688197327321
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma15828,0.000007472024544034674
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7428,0.00933878410106652
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7386,0.009601058970660475
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma14966,0.9493585613319008
http://purl.org/ccf/1.5/8023d0ab-338a-43c4-9f9b-d637220f1b8e,Unknown,spatial,http://purl.org/sig/ont/fma/fma7339,0.029390907916920766
