Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match,dataset_count,cell_count
mesenteric lymph node,UBERON:0000467,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0010147,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0000948,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0004537,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0004535,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0001631,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0004536,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0000079,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0015410,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0000990,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0001009,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0007798,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,3,2986
mesenteric lymph node,UBERON:0002509,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,17,11678
mesenteric lymph node,UBERON:0000029,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,http://purl.org/sig/ont/fma/fma323951,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0013702,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,http://purl.org/sig/ont/fma/fma5842,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,http://purl.org/sig/ont/fma/fma12765,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0005435,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0002079,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0002080,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0002049,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0002367,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0002078,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0000467,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0000948,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0004537,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0001631,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0004536,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0004535,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0000079,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0015410,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0000990,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0001009,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0002084,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0007798,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0010147,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,3,3088
mesenteric lymph node,UBERON:0002509,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,3,9
mesenteric lymph node,http://purl.org/sig/ont/fma/fma323951,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0000029,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0013702,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,http://purl.org/sig/ont/fma/fma5842,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,http://purl.org/sig/ont/fma/fma12765,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0005435,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0002079,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0002080,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0002084,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0002367,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0002078,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0000467,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0000948,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0004537,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0004535,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0001631,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0004536,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0002049,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0000079,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0015410,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0000990,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0001009,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0007798,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0010147,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,1,5
mesenteric lymph node,UBERON:0002509,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,5,20
mesenteric lymph node,UBERON:0000029,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,http://purl.org/sig/ont/fma/fma323951,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0013702,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,http://purl.org/sig/ont/fma/fma5842,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,http://purl.org/sig/ont/fma/fma12765,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0005435,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0002079,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0002080,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0002084,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0002049,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0002367,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0002078,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0000467,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0010147,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0000948,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0004537,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0001631,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0004536,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0004535,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0000079,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0015410,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0000990,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0001009,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0007798,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,3,12
mesenteric lymph node,UBERON:0002509,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,8,52
mesenteric lymph node,UBERON:0002509,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,17,3951
mesenteric lymph node,UBERON:0000029,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,http://purl.org/sig/ont/fma/fma323951,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0013702,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,http://purl.org/sig/ont/fma/fma5842,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,http://purl.org/sig/ont/fma/fma12765,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0005435,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0002078,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0002079,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0002080,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0002084,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0002049,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0002367,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0000467,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0010147,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0000948,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0004537,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0004535,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0001631,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0004536,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0000079,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0015410,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0000990,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0001009,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0007798,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,3,2155
mesenteric lymph node,UBERON:0002509,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,8,54
mesenteric lymph node,UBERON:0002509,macrophage,CL:0000235,macrophage,CL:0000235,,15,531
mesenteric lymph node,UBERON:0000029,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,http://purl.org/sig/ont/fma/fma323951,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0013702,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,http://purl.org/sig/ont/fma/fma5842,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,http://purl.org/sig/ont/fma/fma12765,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0005435,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0002079,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0002080,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0002084,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0002049,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0002367,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0002078,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0000467,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0010147,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0000948,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0004537,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0001631,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0004536,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0004535,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0000079,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0015410,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0000990,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0001009,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0007798,macrophage,CL:0000235,macrophage,CL:0000235,,3,19
mesenteric lymph node,UBERON:0002509,mast cell,CL:0000097,mast cell,CL:0000097,,8,29
mesenteric lymph node,UBERON:0000029,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,http://purl.org/sig/ont/fma/fma323951,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0013702,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,http://purl.org/sig/ont/fma/fma5842,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,http://purl.org/sig/ont/fma/fma12765,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0005435,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0002079,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0002080,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0002049,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0002367,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0002078,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0000467,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0010147,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0000948,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0004537,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0001631,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0004536,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0004535,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0000079,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0015410,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0000990,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0001009,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0002084,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0007798,mast cell,CL:0000097,mast cell,CL:0000097,,1,1
mesenteric lymph node,UBERON:0002509,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,16,3284
mesenteric lymph node,UBERON:0000029,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,http://purl.org/sig/ont/fma/fma323951,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0013702,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,http://purl.org/sig/ont/fma/fma5842,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,http://purl.org/sig/ont/fma/fma12765,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0005435,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0002078,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0002079,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0002080,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0002084,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0002049,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0002367,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0000467,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0010147,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0000948,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0004537,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0001631,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0004536,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0004535,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0000079,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0015410,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0000990,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0001009,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0007798,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,3,172
mesenteric lymph node,UBERON:0002509,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,6,15
mesenteric lymph node,http://purl.org/sig/ont/fma/fma323951,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0000029,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0013702,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,http://purl.org/sig/ont/fma/fma5842,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,http://purl.org/sig/ont/fma/fma12765,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0005435,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0002079,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0002080,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0002049,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0002367,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0002078,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0000467,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0000948,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0004537,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0001631,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0004536,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0004535,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0000079,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0015410,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0000990,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0001009,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0002084,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0007798,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0010147,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,1,1
mesenteric lymph node,UBERON:0002509,neutrophil,CL:0000775,neutrophil,CL:0000775,,4,18
mesenteric lymph node,http://purl.org/sig/ont/fma/fma323951,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0000029,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0013702,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,http://purl.org/sig/ont/fma/fma5842,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,http://purl.org/sig/ont/fma/fma12765,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0005435,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0002079,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0002080,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0002084,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0002367,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0002078,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0000467,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0000948,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0004537,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0004535,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0001631,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0004536,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0002049,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0000079,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0015410,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0000990,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
mesenteric lymph node,UBERON:0001009,neutrophil,CL:0000775,neutrophil,CL:0000775,,2,4
