Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match,dataset_count,cell_count
respiratory system,UBERON:0001004,non-classical monocyte,CL:0000875,non-classical monocyte,CL:0000875,,324,49599
respiratory system,UBERON:0001004,pericyte,CL:0000669,pericyte,CL:0000669,,180,17151
respiratory system,UBERON:0001004,plasma cell,CL:0000786,plasma cell,CL:0000786,,274,9640
respiratory system,UBERON:0001004,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,110,977
respiratory system,UBERON:0001004,pulmonary ionocyte,CL:0017000,pulmonary ionocyte,CL:0017000,,161,2178
respiratory system,UBERON:0001004,respiratory goblet cell,CL:0002370,respiratory goblet cell,CL:0002370,,375,124558
respiratory system,UBERON:0001004,serous cell of epithelium of bronchus,CL:1000331,serous cell of epithelium of bronchus,CL:1000331,,71,905
respiratory system,UBERON:0001004,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,39,96
respiratory system,UBERON:0001004,type I pneumocyte,CL:0002062,type I pneumocyte,CL:0002062,,265,167091
respiratory system,UBERON:0001004,type II pneumocyte,CL:0002063,type II pneumocyte,CL:0002063,,263,598958
respiratory system,UBERON:0001004,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,201,2853
respiratory system,UBERON:0001004,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,275,74491
skin,UBERON:0002097,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,13,108
skin,UBERON:0002097,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,33,2628
skin,UBERON:0002097,CD4-positive helper T cell,CL:0000492,CD4-positive helper T cell,CL:0000492,,8,134
skin,UBERON:0002097,"CD4-positive, alpha-beta memory T cell",CL:0000897,"CD4-positive, alpha-beta memory T cell",CL:0000897,,29,1890
skin,UBERON:0002097,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,,30,2386
skin,UBERON:0002097,"CD8-positive, alpha-beta memory T cell",CL:0000909,"CD8-positive, alpha-beta memory T cell",CL:0000909,,33,7368
skin,UBERON:0002097,Langerhans cell,CL:0000453,Langerhans cell,CL:0000453,,26,650
skin,UBERON:0002097,T cell,CL:0000084,T cell,CL:0000084,,29,21200
skin,UBERON:0002097,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,31,13030
skin,UBERON:0002097,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,33,36898
skin,UBERON:0002097,macrophage,CL:0000235,macrophage,CL:0000235,,32,5768
skin,UBERON:0002097,mast cell,CL:0000097,mast cell,CL:0000097,,19,1006
skin,UBERON:0002097,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,31,6900
skin,UBERON:0002097,melanocyte,CL:0000148,melanocyte,CL:0000148,,29,65822
skin,UBERON:0002097,muscle cell,CL:0000187,muscle cell,CL:0000187,,31,6546
skin,UBERON:0002097,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,18,486
skin,UBERON:0002097,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,,19,526
skin,UBERON:0002097,plasma cell,CL:0000786,plasma cell,CL:0000786,,31,12254
skin,UBERON:0002097,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,23,1050
skin,UBERON:0002097,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,30,8210
skin,UBERON:0002097,stromal cell,CL:0000499,stromal cell,CL:0000499,,31,64018
small intestine,UBERON:0002108,B cell,CL:0000236,B cell,CL:0000236,,147,25179
small intestine,UBERON:0002108,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,183,80663
small intestine,UBERON:0002108,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,181,68167
small intestine,UBERON:0002108,enterocyte of epithelium of small intestine,CL:1000334,enterocyte of epithelium of small intestine,CL:1000334,,197,295828
small intestine,UBERON:0002108,fibroblast,CL:0000057,fibroblast,CL:0000057,,150,133787
small intestine,UBERON:0002108,gut endothelial cell,CL:0000131,gut endothelial cell,CL:0000131,,162,27687
small intestine,UBERON:0002108,intestinal crypt stem cell of small intestine,CL:0009017,intestinal crypt stem cell of small intestine,CL:0009017,,136,6825
small intestine,UBERON:0002108,intestinal enteroendocrine cell,CL:1001516,intestinal enteroendocrine cell,CL:1001516,,173,3347
small intestine,UBERON:0002108,intestinal tuft cell,CL:0019032,intestinal tuft cell,CL:0019032,,159,10442
small intestine,UBERON:0002108,mast cell,CL:0000097,mast cell,CL:0000097,,112,6360
small intestine,UBERON:0002108,monocyte,CL:0000576,monocyte,CL:0000576,,134,14129
small intestine,UBERON:0002108,neutrophil,CL:0000775,neutrophil,CL:0000775,,193,67136
small intestine,UBERON:0002108,paneth cell of epithelium of small intestine,CL:1000343,paneth cell of epithelium of small intestine,CL:1000343,,178,11003
small intestine,UBERON:0002108,plasma cell,CL:0000786,plasma cell,CL:0000786,,160,56678
small intestine,UBERON:0002108,small intestine goblet cell,CL:1000495,small intestine goblet cell,CL:1000495,,192,41797
small intestine,UBERON:0002108,transit amplifying cell of small intestine,CL:0009012,transit amplifying cell of small intestine,CL:0009012,,162,17173
spleen,UBERON:0002106,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,25,945
spleen,UBERON:0002106,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,2,5
spleen,UBERON:0002106,"CD4-positive, alpha-beta memory T cell",CL:0000897,"CD4-positive, alpha-beta memory T cell",CL:0000897,,34,18991
spleen,UBERON:0002106,"CD8-positive, alpha-beta memory T cell",CL:0000909,"CD8-positive, alpha-beta memory T cell",CL:0000909,,36,24181
spleen,UBERON:0002106,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,36,13680
spleen,UBERON:0002106,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,32,8329
spleen,UBERON:0002106,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,29,33659
spleen,UBERON:0002106,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,30,538
spleen,UBERON:0002106,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,29,1292
spleen,UBERON:0002106,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,17,1247
spleen,UBERON:0002106,macrophage,CL:0000235,macrophage,CL:0000235,,35,3753
spleen,UBERON:0002106,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,34,17819
spleen,UBERON:0002106,memory B cell,CL:0000787,memory B cell,CL:0000787,,36,61818
spleen,UBERON:0002106,naive B cell,CL:0000788,naive B cell,CL:0000788,,36,41909
spleen,UBERON:0002106,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,35,25063
spleen,UBERON:0002106,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,,32,5915
spleen,UBERON:0002106,neutrophil,CL:0000775,neutrophil,CL:0000775,,21,644
spleen,UBERON:0002106,plasma cell,CL:0000786,plasma cell,CL:0000786,,36,22078
spleen,UBERON:0002106,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,4,5
spleen,UBERON:0002106,platelet,CL:0000233,platelet,CL:0000233,,30,997
spleen,UBERON:0002106,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,31,1851
spleen,UBERON:0002106,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,36,8530
thymus,UBERON:0002370,B cell,CL:0000236,B cell,CL:0000236,,36,18036
thymus,UBERON:0002370,CD4-positive helper T cell,CL:0000492,CD4-positive helper T cell,CL:0000492,,34,38940
thymus,UBERON:0002370,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,,35,7450
thymus,UBERON:0002370,DN1 thymic pro-T cell,CL:0000894,DN1 thymic pro-T cell,CL:0000894,,32,2414
thymus,UBERON:0002370,DN3 thymocyte,CL:0000807,DN3 thymocyte,CL:0000807,,36,251230
thymus,UBERON:0002370,DN4 thymocyte,CL:0000808,DN4 thymocyte,CL:0000808,,36,159438
thymus,UBERON:0002370,T follicular helper cell,CL:0002038,T follicular helper cell,CL:0002038,,31,4748
thymus,UBERON:0002370,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,22,1554
thymus,UBERON:0002370,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,24,5042
thymus,UBERON:0002370,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,27,8386
thymus,UBERON:0002370,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,30,2688
thymus,UBERON:0002370,fibroblast,CL:0000057,fibroblast,CL:0000057,,31,24514
thymus,UBERON:0002370,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,31,1816
thymus,UBERON:0002370,macrophage,CL:0000235,macrophage,CL:0000235,,33,2902
thymus,UBERON:0002370,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,34,5548
thymus,UBERON:0002370,medullary thymic epithelial cell,CL:0002365,medullary thymic epithelial cell,CL:0002365,,25,3410
thymus,UBERON:0002370,monocyte,CL:0000576,monocyte,CL:0000576,,30,1438
thymus,UBERON:0002370,naive regulatory T cell,CL:0002677,naive regulatory T cell,CL:0002677,,34,30912
thymus,UBERON:0002370,plasma cell,CL:0000786,plasma cell,CL:0000786,,36,87734
thymus,UBERON:0002370,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,21,13302
thymus,UBERON:0002370,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,21,10766
trachea,UBERON:0003126,B cell,CL:0000236,B cell,CL:0000236,,10,1308
trachea,UBERON:0003126,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,9,312
trachea,UBERON:0003126,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,9,1089
trachea,UBERON:0003126,T cell,CL:0000084,T cell,CL:0000084,,10,209
trachea,UBERON:0003126,basal cell,CL:0000646,basal cell,CL:0000646,,16,2859
trachea,UBERON:0003126,ciliated cell,CL:0000064,ciliated cell,CL:0000064,,19,5369
trachea,UBERON:0003126,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,2,1757
trachea,UBERON:0003126,fibroblast,CL:0000057,fibroblast,CL:0000057,,4,1595
trachea,UBERON:0003126,ionocyte,CL:0005006,ionocyte,CL:0005006,,6,117
trachea,UBERON:0003126,macrophage,CL:0000235,macrophage,CL:0000235,,13,2766
trachea,UBERON:0003126,mast cell,CL:0000097,mast cell,CL:0000097,,4,53
trachea,UBERON:0003126,mucus secreting cell,CL:0000319,mucus secreting cell,CL:0000319,,15,452
trachea,UBERON:0003126,neutrophil,CL:0000775,neutrophil,CL:0000775,,7,308
trachea,UBERON:0003126,plasma cell,CL:0000786,plasma cell,CL:0000786,,9,219
trachea,UBERON:0003126,secretory cell,CL:0000151,secretory cell,CL:0000151,,18,5224
trachea,UBERON:0003126,serous cell of epithelium of trachea,CL:1000330,serous cell of epithelium of trachea,CL:1000330,,13,2619
trachea,UBERON:0003126,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,2,237
trachea,UBERON:0003126,tracheal goblet cell,CL:1000329,tracheal goblet cell,CL:1000329,,18,4443
urinary bladder,UBERON:0001255,B cell,CL:0000236,B cell,CL:0000236,,12,1897
urinary bladder,UBERON:0001255,T cell,CL:0000084,T cell,CL:0000084,,11,176
urinary bladder,UBERON:0001255,bladder urothelial cell,CL:1001428,bladder urothelial cell,CL:1001428,,14,38889
urinary bladder,UBERON:0001255,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,14,980
urinary bladder,UBERON:0001255,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,14,171
urinary bladder,UBERON:0001255,fibroblast,CL:0000057,fibroblast,CL:0000057,,14,5936
urinary bladder,UBERON:0001255,macrophage,CL:0000235,macrophage,CL:0000235,,14,1305
urinary bladder,UBERON:0001255,mast cell,CL:0000097,mast cell,CL:0000097,,12,205
urinary bladder,UBERON:0001255,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,12,648
urinary bladder,UBERON:0001255,myofibroblast cell,CL:0000186,myofibroblast cell,CL:0000186,,14,5935
urinary bladder,UBERON:0001255,pericyte,CL:0000669,pericyte,CL:0000669,,14,2281
urinary bladder,UBERON:0001255,plasma cell,CL:0000786,plasma cell,CL:0000786,,7,55
urinary bladder,UBERON:0001255,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,14,105176
urinary bladder,UBERON:0001255,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,14,5602
uterus,UBERON:0000995,T cell,CL:0000084,T cell,CL:0000084,,17,837
uterus,UBERON:0000995,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,,13,1922
uterus,UBERON:0000995,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,18,13453
uterus,UBERON:0000995,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,18,1653
uterus,UBERON:0000995,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,18,2434
uterus,UBERON:0000995,epithelial cell of uterus,CL:0002149,epithelial cell of uterus,CL:0002149,,19,33618
uterus,UBERON:0000995,fibroblast,CL:0000057,fibroblast,CL:0000057,,19,44471
uterus,UBERON:0000995,leukocyte,CL:0000738,leukocyte,CL:0000738,,11,194
uterus,UBERON:0000995,macrophage,CL:0000235,macrophage,CL:0000235,,16,853
uterus,UBERON:0000995,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,16,708
uterus,UBERON:0000995,myometrial cell,CL:0002366,myometrial cell,CL:0002366,,12,11934
uterus,UBERON:0000995,pericyte,CL:0000669,pericyte,CL:0000669,,19,2441
uterus,UBERON:0000995,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,11,4890
